,Text,Tokens,Labelled_topic
2163,"I purchased a case of these tomatoes a couple of months ago, and the cans were so badly bent and warped my can opener won't open them.  I complained to Amazon and they shipped another case out right away - but those cans are worse than the first case!  I won't order again.","['case', 'tomato', 'couple', 'month', 'can', 'bent', 'warped', 'case', 'can', 'worse', 'case']",8
2166,The taste of this Balsamic Vingear is very good for the price!!! Vinegar comes in a spray bottle wonderful for salads & cuts down on waste when you added to anything else!!! Vinegar comes in a six pack each bottle 8.5 Ounces.Price $33.25 for six pack but some of the Very Best sells for Over $100 a 4 Ounce bottle. I never tasted that Quality but like I stated earlier DeLallo tastes deliteful & its made in Italy!!!,"['balsamic', 'vingear', 'price', 'vinegar', 'spray', 'bottle', 'wonderful', 'salad', 'cut', 'waste', 'vinegar', 'pack', 'bottle', 'pack', 'best', 'ounce', 'bottle', 'delallo', 'taste', 'italy']",8
2169,"This product is the best raw honey...  Growing up, my dad had bee hives in South Louisiana and this is exactly how I remember the taste of raw honey.  I highly recommend this product.","['best', 'raw', 'honey', 'dad', 'hive', 'south', 'louisiana', 'raw', 'honey']",8
2172,These are tasty enough for an emergency snack/lunch--I keep a few in my file cabinet. But our local Meijer's sells them for $1.33 apiece. Even the discount price here is twice that.,"['emergency', 'file', 'cabinet', 'local', 'meijer', 'discount', 'price']",8
2178,"We love this vegetable pouch for our 18 month old, and more importantly she likes it too. I like that it has sort of a dry texture compared to basic blended vegetables. I stir a touch of milk into it each time and it makes it really creamy. She always finishes it, and its one of our favorites.","['vegetable', 'pouch', 'old', 'sort', 'dry', 'texture', 'blended', 'vegetable', 'touch', 'milk', 'time', 'favorite']",8
2181,"I got sent the wrong item, which happens i know.  I tried to contact the company multiple times with no response.  I finally had to contact amazon and they are returning the item for me...","['wrong', 'item', 'company', 'multiple', 'time', 'response', 'item']",8
2186,Much more buttery taste than all other light butter popcorns.  By far the best light popcorn I have tasted.,"['buttery', 'light', 'butter', 'popcorn', 'best', 'light', 'popcorn']",8
2190,"I like this produce because it added up favor in my smoothies. Good for health, and easy to use. But the price is a little too high.","['produce', 'favor', 'smoothy', 'health', 'easy', 'price', 'little', 'high']",8
2193,This salt is way overpriced. Go to your local store and buy Morton Sea Salt. Saltygator,"['salt', 'way', 'local', 'store', 'morton', 'sea', 'salt', 'saltygator']",8
2194,$136 for 12 boxes?  Is this a rare item?  That's $11.33 a box.  I think the item might be a bit overpriced.,"['box', 'rare', 'item', 'box', 'item', 'bit', 'overpriced']",8
2201,"Espresso pods are a no-fuss, no-muss way to go. I use the MyPressi espresso maker, which I love, and pods make clean-up a snap. The Lucaffe mixed case includes two SKUs. I kind of wish there's been more, but both are so tasty I can't complain. They also arrived loose in a box, which was surprising for me, but not a particular problem. Five stars because both my ""complaints"" are trivial and are irrelevant to the quality of the product.","['espresso', 'pod', 'no-fuss', 'no-muss', 'way', 'mypressi', 'espresso', 'maker', 'love', 'pod', 'clean-up', 'snap', 'lucaffe', 'mixed', 'case', 'skus', 'kind', 'wish', 'box', 'particular', 'problem', 'star', 'complaint', 'trivial', 'irrelevant']",8
2204,"Thank you Amazon for carrying Amy's at such a reasonable price! I paid about $27 for this case, when they were trying to charge me $40 for it at my health food store. These are the BEST refried beans I've ever had---they taste even better since I add about a half a jar of salsa (mild, great value brand from Walmart) per can. I love them because they don't taste like oil and they don't make me feel sick afterwards, as other refried bean brands sometimes do. I definitely recommend!","['thank', 'amy', 'reasonable', 'price', 'case', 'health', 'food', 'store', 'best', 'refried', 'bean', 'half', 'jar', 'salsa', 'mild', 'value', 'brand', 'walmart', 'oil', 'sick', 'refried', 'bean', 'brand']",8
2205,"securely stores every precious ounce of breast milk. they are biodegradable, easy to use because they are large and stand up sturdily. i love these!","['store', 'precious', 'ounce', 'breast', 'milk', 'biodegradable', 'easy', 'large']",8
2213,They kept raising the price. The product was great and remained the same but they kept raising the price. This last order I have had enough and will be going back!,"['price', 'price']",8
2218,My 11 year old loves this product.  It is a nice little variety pack.  I am going to subscribe for 1 every 3 months.  Best hot chocolate k-cups made!,"['old', 'little', 'variety', 'pack', 'month', 'best', 'hot', 'chocolate', 'k-cups']",8
2219,"We picked these up based on the glowing reviews. My fault, my mistake. I believe they are WAY over-rated. Doesn't taste morning glory at all. Instead, tastes just like any one of the other in the line ... dry, stale, dense, oatmeal ""cookie,"" like a cookie experiment gone bad by a pre-teen.  In addition, cookies arrived cracked, broken and sticking to bag, yet are dry & stale inside. What a waste. I would have never purchased these in a B&M store had I had an opportunity to examine them first.","['glowing', 'fault', 'mistake', 'way', 'over-rated', 'morning', 'glory', 'line', 'dry', 'stale', 'dense', 'oatmeal', 'cookie', 'cookie', 'experiment', 'bad', 'pre-teen', 'addition', 'cooky', 'broken', 'dry', 'stale', 'waste', 'b', 'm', 'store', 'opportunity']",8
2220,"Absolutely the best waffles and pancakes.  Follow the direction exactly.  My whole family agrees that this is a super product...the kind they have at most hotels/motels that offer breakfast,,,,,make your own at the breakfast.","['best', 'waffle', 'pancake', 'direction', 'family', 'super', 'kind', 'breakfast', 'breakfast']",8
2225,"This item is highly overpriced!  After purchasing, I found this in the store for $3.98.  I won't be ordering from here again.","['item', 'store']",8
2227,This price is amazing! We are a whole foods family and we use this for our baking and on our waffles and we love it! Way cheaper then the grocery store!,"['price', 'food', 'family', 'baking', 'waffle', 'way', 'grocery', 'store']",8
2240,"I'm not a coconut oil savant, but I got this for my stovetop popcorn popper and it's awesome.  It's not super-greasy, very light, cooks the popcorn to perfection and leaves an amazing hint of coconut without the sweetness (although my husband says it doesn't get the coconut hint, but he misses a lot of hints).  It shipped quickly, was well-packaged, and is a good price, I didn't want to buy a ton in case we didn't like it.","['coconut', 'oil', 'savant', 'stovetop', 'popcorn', 'popper', 'super-greasy', 'light', 'popcorn', 'perfection', 'amazing', 'hint', 'coconut', 'sweetness', 'husband', 'coconut', 'hint', 'lot', 'hint', 'well-packaged', 'price', 'ton', 'case']",8
2245,I like this almond flour very much.  It is a good price and tastes great.  I appreciate the texture of almond flour.,"['almond', 'price', 'texture', 'almond', 'flour']",8
2247,"they decided to ship both my order in ONE HUGE box of 24 cans instead of 12 green beans in one box, 12 corn in another and i was barely able to get this inside my house.  then every single can of green beans was dented and 3 cans of corn were dented","['huge', 'box', 'can', 'green', 'bean', 'box', 'corn', 'able', 'house', 'single', 'green', 'bean', 'can', 'corn']",8
2249,I purchased these ears because of the excellent price. And was shocked to see the quality. each ear was individually wrapped like one of the reviews mentioned. Also fresh.  I love the fact that they are individually wrapped you can take them with you.  The dachshunds and lab Luv them...... I definitely would purchase this brand again..,"['ear', 'excellent', 'price', 'ear', 'review', 'fresh', 'fact', 'dachshund', 'lab', 'brand']",8
2255,"Received this on time, in fact, early. I was looking for an energy booster during the day at work. These chocolates were great tasting and did give me the boost I was looking for. I'll purchase them again.","['time', 'fact', 'early', 'energy', 'booster', 'work', 'chocolate', 'tasting', 'boost']",8
2257,you can buy same pack from grocery store for $6:50. anyone who would buy this for that expensive price will be stupid.,"['pack', 'grocery', 'store', 'expensive', 'price', 'stupid']",8
2258,I bought a case of these noodles and was impressed with the quality. It is greenish in color and has a hint of spinach taste to it that I really liked. It is hearty and fills you up. In summary I really liked it and would buy it again.,"['case', 'noodle', 'greenish', 'color', 'hint', 'spinach', 'hearty', 'fill', 'summary']",8
2259,"This was an awesome price for the amount of ounces, and it serves the purpose of the purchase. I would definitely recommend this to others seeking black walnut extract. Thanks!","['awesome', 'price', 'ounce', 'purpose', 'purchase', 'black', 'walnut', 'extract', 'thanks']",8
2260,"Wonderful packaging, small glass containers full of anchovy goodness that you can throw in the frige after extracting what you need. Clean tiny boned (very edible) fillets are perfect for anything from sauce to toppings. Due to other reviews, I recommend using the first fillets you pull out from the middle for sauce (slightly broken up), the the others come out whole just fine with a cocktail fork.  I will order these again and again.","['wonderful', 'packaging', 'small', 'glass', 'container', 'anchovy', 'goodness', 'frige', 'clean', 'tiny', 'edible', 'fillet', 'perfect', 'sauce', 'topping', 'review', 'fillet', 'middle', 'sauce', 'fine', 'cocktail', 'fork']",8
2268,We keep a box of these in our supply bin in the back of our vehicle for snacks on the go.  Yummy!,"['box', 'supply', 'bin', 'vehicle', 'snack', 'yummy']",8
2270,These were excellent for the price. The gummies were soft and fresh and tasted great. I'm looking forward to purchasing them again in the near future.,"['excellent', 'price', 'gummies', 'soft', 'fresh', 'tasted', 'near', 'future']",8
2273,Thought I would just try this and I am glad I did. Great taste and the delivery was very fast. We BBQ all the time and I now have a new favorite! Well worth a try!,"['thought', 'glad', 'delivery', 'time', 'new', 'favorite', 'try']",8
2276,"I eat a mix of this along with the [ASIN:B000E4ALF6 Nature's Path Organic Heritage Flakes Cereal, 32-Ounce Bags] nearly every morning.  This is good healthy food unlike the popular sugary cereals most Americans eat.  I enjoy the taste, and it doesn't leave me starving by mid morning.  The price is also more reasonable when I buy it by the case.","['mix', 'asin', 'nature', 'path', 'organic', 'heritage', 'flake', '32-ounce', 'bag', 'morning', 'healthy', 'food', 'popular', 'sugary', 'cereal', 'american', 'mid', 'morning', 'price', 'reasonable', 'case']",8
2277,I add a tbsp of this flaxseed to our morning smoothies for health benefits.  Amazon sells the product for almost half the price I have found at local grocery stores. Keep the open bag in the freezer to preserve freshness.,"['tbsp', 'flaxseed', 'morning', 'smoothy', 'health', 'benefit', 'price', 'local', 'grocery', 'store', 'open', 'bag', 'freezer', 'freshness']",8
2281,These snacks are great but the price is beyond absurd.  These are $3 - $3.50 each in Wal-Mart.  Here it is $7 each.  Price gouging at it's best.  What a joke.,"['snack', 'price', 'absurd', 'wal-mart', 'price', 'best', 'joke']",8
2286,"I was extremely disappionted when I opened my shipment of Enjoy Life On The Go Bars (Very Berry, Carmel Apple, and Cocoa Loco). The boxes are now a plain, generic design..you know, the kind all brands change to when they want to make their products look cheaper. I then compared the ingredients of the new shipment with the older boxes I still had at home. Guess what?! Cheaper ingredients! Next, I taste-tested, and let my 3 year old help. He wouldn't eat the new ones...and I can't blame him. They are oily and bland. I thought Enjoy Life was a brand that actually cared about using quality ingredients to make a good-tasting product. I was wrong. In summary, these are way too expensive to be made with low-quality, unpalatable ingredients.","['disappionted', 'shipment', 'enjoy', 'life', 'berry', 'carmel', 'apple', 'cocoa', 'box', 'plain', 'generic', 'design', 'kind', 'brand', 'product', 'cheaper', 'ingredient', 'new', 'shipment', 'older', 'box', 'home', 'guess', 'ingredient', 'taste-tested', 'old', 'help', 'new', 'one', 'life', 'brand', 'ingredient', 'good-tasting', 'wrong', 'summary', 'way', 'expensive', 'low-quality', 'unpalatable', 'ingredient']",8
2287,"Just tried my first cup and it's as good as the restaurant stuff I typically pay a premium for ($3 for 8-12oz with ice). I'm loving it!  Update: I tried the Pantainorasingh brand, which is not nearly as good as this brand. Sadly, I may end up throwing away the other brand even though I hate to be wasteful. The taste is very different.","['cup', 'restaurant', 'stuff', 'premium', '8-12oz', 'ice', 'update', 'pantainorasingh', 'brand', 'brand', 'brand', 'wasteful', 'different']",8
2292,"Much cheaper at costco  much much much much much much, a lot a lot a lot cheaper. like $ 10.00 bucks","['cheaper', 'lot', 'lot', 'lot', 'cheaper', 'buck']",8
2298,"My kids love Hamburger Helper so I figured this would be a great new product to try since anything with Velveta is good!  It was easy to make and only took a few minutes to complete.  The kids absolutely loved it and I thought it tasted great too.  My only complaint was that, visually, it was unappetizing.  It didn't look like the picture on the box.  It was kind of a grayish brown color and actually worried me a bit before I tried it.  Luckily, my kids and I don't really care how it looks so we all enjoyed it, but Kraft would benefit by working on presentation.","['kid', 'hamburger', 'helper', 'new', 'velveta', 'easy', 'minute', 'kid', 'complaint', 'picture', 'box', 'kind', 'grayish', 'brown', 'color', 'bit', 'kid', 'presentation']",8
2299,I am loving this coconut oil.  It's a difficult thing to find in stores and I've been searching for a good alternative to cooking with olive oil since it has such a low smoke point.  All the other sites I found it was too expensive so I tried this and have replaced it 100% as my only cooking oil.  It's light and flavorful and has a lot of health benefits to go with it!,"['coconut', 'oil', 'difficult', 'thing', 'store', 'alternative', 'olive', 'oil', 'low', 'smoke', 'point', 'site', 'expensive', 'cooking', 'oil', 'flavorful', 'lot', 'health', 'benefit']",8
2305,This dip is absolutely delicious.  It is so easy to make.  The price is also exceptional.,"['dip', 'delicious', 'easy', 'price', 'exceptional']",8
2307,This is our favorite jerk sauce and it was sent correctly and speedily by the merchyant so all is well.,"['favorite', 'jerk', 'sauce', 'merchyant']",8
2310,This spagetti sauce is really good.  The spinach is amazing taste to it.  You will love this and enjoy it time and time again.  Also for those (like me) whom are alergic to onions there are none in it.  Enjoy,"['spagetti', 'sauce', 'spinach', 'amazing', 'time', 'time', 'alergic', 'onion']",8
2315,The Thai Coconut Ginger Noodles are quick and easy to prepare. You will be rewarded with delicious noodles to enjoy by yourself or share as a side dish with another noodle enjoyer.,"['thai', 'coconut', 'ginger', 'noodle', 'quick', 'easy', 'delicious', 'noodle', 'share', 'dish', 'noodle', 'enjoyer']",8
2324,"this is regularly $2.50 per 12pk on sale at local grocery stores, even the MSRP is only $4.99 Buyer Beware !","['sale', 'local', 'grocery', 'store', 'msrp', 'buyer', 'beware']",8
2331,Tasty.  Better than others I've bought and good price.  The bag helps keep them moist too as opposed to the canisters.,"['better', 'price', 'bag', 'canister']",8
2337,I love the Peter Pan brand and I am pleased with the price.  Time to stock up so I did.,"['peter', 'pan', 'brand', 'price', 'time', 'stock']",8
2340,"Beats other brands by a mile. Love the taste, kinda earthy, milky smooth & has a straw like aftertaste that does not linger. High in Omega 3 & 6 too. But wonder why Amazon dealers sell over retail is mind blowing, especially on a case you'd expect a big discount. My local health food store has it for two eighty two a box.","['beat', 'brand', 'mile', 'kinda', 'earthy', 'milky', 'smooth', 'straw', 'aftertaste', 'high', 'omega', 'dealer', 'retail', 'mind', 'case', 'big', 'discount', 'local', 'health', 'food', 'store', 'eighty', 'box']",8
2341,"I gave this product a one because zero wasn't an option.  This is like a can of generic tomato soup with some overcooked bits of fish scraps in it.  The only lobster in the soup was some shell.  It was salty, fishy, nasty and inedible.  Not only that, but 11 of the 12 cans were dented.  A complete waste of money.  Beyond disappointing.  It made me angry.","['zero', 'option', 'generic', 'tomato', 'soup', 'overcooked', 'bit', 'fish', 'scrap', 'lobster', 'soup', 'shell', 'salty', 'fishy', 'nasty', 'inedible', 'can', 'complete', 'waste', 'money', 'angry']",8
2343,"We tried these and they were bland and had no redeeming qualities. We sauteed them slightly and also tried them as is shaved. The price as some have mentioned reflects what you get for truffles.  Spend your money on white truffle oil you'll be much happier, we are.  Also wait for the white truffles to come in from Italy, I would not knock JR as a company but would not recommend this offering.","['bland', 'redeeming', 'quality', 'price', 'truffle', 'money', 'white', 'truffle', 'oil', 'happier', 'white', 'truffle', 'italy', 'jr', 'company', 'offering']",8
2346,"A delicious product, can't seem to find it in the stores these days. I recommend to try if you like pork rinds. Quick Delivery and great to have for guests.","['delicious', 'store', 'day', 'rind', 'quick', 'delivery', 'guest']",8
2347,"great product, tastes great, love being able to buy in bulk at a good price, rivals generic prices. well worth it!","['able', 'bulk', 'price', 'rival', 'generic', 'price']",8
2352,"These are quite good tasting!  Even though you have to buy several boxes rather than just one at a time, the individual boxes are manageable enough for use over a period of time.  It would be nice, as with most things, if they were a bit less expensive and also didn't have to be bought 'in bulk,' but overall they're very good especially compared to some other 'organic' offerings.","['box', 'time', 'individual', 'box', 'manageable', 'use', 'period', 'time', 'thing', 'bit', 'expensive', 'bulk', 'overall', 'offering']",8
2353,"The price is great and the teas are individually wrapped which is a plus since the exterior box of mine was torn and tapped in places.  Haven't tired them yet, but the box says not to use them in more than 3 cups of water.","['price', 'tea', 'plus', 'exterior', 'box', 'place', 'box', 'cup', 'water']",8
2355,"I've been a fan of Hot & Spicy Maruchan Ramen for a long time. If you enjoy spice, and love ramen, you'll love this product. Too bad it's way too expensive here on Amazon. It's only $3.36 per 12 at my Walmart.","['fan', 'hot', 'spicy', 'maruchan', 'ramen', 'long', 'time', 'spice', 'ramen', 'bad', 'way', 'expensive', 'walmart']",8
2360,"I spent close to $4.00 for each cube which turned out to be the 16oz size.  I know it says that upon further review but I was assuming it was the 3lb size because that size is $3.99 at the grocery.  And I just paid the same thing for the 1lb size?!  Shame on you Amazon.  Or better yet shame on me.  The expiration date is fast approaching too so I'm not even sure I'll use these up in a month.  I was very disappointed in the price as well as the expiration date.  I had the same issue with some sunflower seeds I bought recently, they expired before baseball season even started.  However, I did get what I paid for...it's just my mistake for not realizing the size was not what I thought I was getting.  Who would pay that for the 1lb size?","['close', 'cube', 'size', 'review', 'size', 'size', 'grocery', 'thing', 'size', 'shame', 'better', 'expiration', 'date', 'fast', 'sure', 'use', 'disappointed', 'price', 'expiration', 'date', 'issue', 'sunflower', 'seed', 'baseball', 'season', 'mistake', 'size', 'size']",8
2364,"This mix made tasty, crispy waffles using a standard waffle iron, but the whole box only made 3.5 waffles.  This would be a five star product for me if I could get more than one family meal out of it for the price.","['mix', 'crispy', 'waffle', 'standard', 'waffle', 'iron', 'box', 'waffle', 'star', 'family', 'price']",8
2376,"A warning should be placed on the item description because this product contains Monosodium Glutamate (MSG), a dangerous excitotoxin which is problematic for many people. There is no indication in the item description that this is the case. I fully agree with another reviewer that this item also is so extremely salty that it cannot be consumed. The MSG also heightens the very salty taste. This item did puff up very nicely in the microwave, but it was inedible because of the saltiness and all 18 packages had to be thrown out. For that reason, I am surprised at the many excellent reviews of this product. Amazon.com gets an A+++ for their wonderful handling of this problem.","['warning', 'item', 'description', 'monosodium', 'glutamate', 'dangerous', 'excitotoxin', 'problematic', 'people', 'indication', 'item', 'description', 'case', 'agree', 'reviewer', 'item', 'salty', 'msg', 'salty', 'item', 'microwave', 'inedible', 'saltiness', 'package', 'reason', 'excellent', 'review', 'wonderful', 'handling', 'problem']",8
2377,"My Japanese grandma drinks a homemade mix of apple cider vinegar and bananas for health and this drink is black, pungent and quite frightening. HongCho vinegreat is a great alternative and actually tastes really good! Don't let the ""vinegar"" scare you off - it is really quite sweet and you just get a little hit of the tang going down. I guess it really depends on how much you dilute it. I believe the package says 1:3 for a strong taste or 1:4 or 1:5 for a lighter taste. I've tried both the Pomegranate and Blueberry flavors and they were both good. You can also mix the concentrate with milk, yogurt or even make a salad dressing out of it.  The bottle recommends drinking after a work out, after a bath or before bed. The purported benefits of drinking vinegar including overall well being, improvement in digestion, speeding up metabolism and skin benefits. I've only been drinking this for a short time so I can't really say if I've noticed any difference in health.  As far as the Amazon price, I got a smokin deal at my local H Mart and picked up a bottle for only $6. The regular price is $10/bottle so the Amazon price isn't too bad, especially if you don't have a Korean grocery store nearby.","['japanese', 'grandma', 'homemade', 'mix', 'apple', 'cider', 'vinegar', 'banana', 'health', 'drink', 'black', 'pungent', 'frightening', 'hongcho', 'vinegreat', 'alternative', 'taste', 'vinegar', 'scare', 'quite', 'sweet', 'little', 'hit', 'tang', 'package', 'strong', 'lighter', 'pomegranate', 'blueberry', 'flavor', 'concentrate', 'milk', 'yogurt', 'salad', 'bottle', 'drinking', 'work', 'bath', 'purported', 'benefit', 'drinking', 'vinegar', 'overall', 'improvement', 'digestion', 'metabolism', 'skin', 'benefit', 'short', 'time', 'difference', 'health', 'price', 'smokin', 'deal', 'local', 'h', 'mart', 'bottle', 'regular', 'price', 'price', 'bad', 'korean', 'grocery', 'store', 'nearby']",8
2380,but i ran out and now i see that the price has increased from 81.00 to 131.00 while it is still i'm sure a good deal that's a sharp increase.,"['price', 'deal', 'sharp', 'increase']",8
2382,"Good quality cashews.. But lots of salt (which seems common with any brand of salted cashews).. Mostly it's whole cashews, Very few pieces..","['cashew', 'lot', 'salt', 'common', 'brand', 'salted', 'cashew', 'cashew', 'piece']",8
2386,"After having been diagnosed with a thyroid nodule, which later turned out to be cancer, I thought I had better try to get more iodine in my and my family's diet.  After researching some, I found that Dulse is a great natural source of iodine.  I tried a package of this, and found that it is pretty good.  The package came with a suggestion to stir-fry it a few minutes in a hot skillet, to make it like ""chips"", which I tried.  I and my family enjoyed it much better that way.  The quality of this dulse is great, and the price seemed comparable with others I could find.  I ordered more of this, and am using it as a regular supplement to our diet.","['thyroid', 'nodule', 'cancer', 'try', 'iodine', 'family', 'diet', 'dulse', 'natural', 'source', 'iodine', 'package', 'package', 'suggestion', 'minute', 'hot', 'skillet', 'chip', 'family', 'way', 'dulse', 'price', 'comparable', 'regular', 'supplement', 'diet']",8
2388,This is the best Waffle Mix around. Can't find in the store but glad that I was able to find them online for such a reasonable price.......,"['best', 'waffle', 'mix', 'store', 'able', 'reasonable', 'price']",8
2389,"The product is a good value for the amount you get, however it is way too salty.  The product is very dry and firm.  I think this would be good if they cut the salt content in half.","['value', 'way', 'dry', 'firm', 'salt', 'content', 'half']",8
2393,"It's all cayenne and not authentic bebere. way too spicy, threw it out and made my own.","['cayenne', 'authentic', 'bebere', 'way', 'spicy']",8
2394,"DESCRIPTION:  Lightly roasted and lightly salted; with no added oil  SIZE:  11oz bags  EVALUATION: Excellent and flavorful, however some are under-roasted and not crunchy.  A few nuts taste stale. > Blue Diamond brand almonds, moderately roasted with canola, safflower, or sunflower oil and lightly salted are more flavorful.  Although not oily, the roasting oil does effect the flavor.  Whether that's a good thing or not is a matter of individual tastes.  The longer or more intense roasting makes the nuts crunchier.  PRICE COMPARISON:  At the time of this writing, both ""Back-to-Nature"" and ""Blue Diamond"" almonds are about 50 cents/oz  Blue Diamond Almonds Roasted Salted, 6-Ounce Tins (Pack of 12)   The Blue Diamond almonds come in more convenient 6 oz cans, but may be less environmental freindly.","['description', 'added', 'oil', 'size', 'bag', 'evaluation', 'excellent', 'flavorful', 'under-roasted', 'nut', 'stale', 'blue', 'diamond', 'brand', 'canola', 'safflower', 'sunflower', 'oil', 'flavorful', 'roasting', 'oil', 'effect', 'flavor', 'thing', 'matter', 'individual', 'longer', 'intense', 'roasting', 'nut', 'crunchier', 'price', 'comparison', 'time', 'back-to-nature', 'blue', 'diamond', 'almond', 'blue', 'diamond', 'almond', '6-ounce', 'tin', 'pack', 'blue', 'diamond', 'convenient', 'oz', 'can', 'environmental']",8
2399,The advertised regular price of $99.99 is ridiculous.  5 hour energy drinks are widely available for $2.00 each.  Don't buy from sellers who inflate prices and charge ridiculous amounts.  You can get a case of 12 for $20 right here on Amazon.,"['advertised', 'regular', 'price', 'ridiculous', 'hour', 'energy', 'drink', 'available', 'seller', 'price', 'ridiculous', 'amount', 'case', 'right']",8
2401,"I bought my mberry pack from mberry.us online hoping to use it to curb my sweet tooth. I followed the directions to the letter, allowing the tablet to dissolve completely on my tongue. I then tried balsalmic vinegar - nothing happened to the taste at all except that my tongue burned a little. So I tried hot sauce - nothing happened again except that my tongue burned a lot. Then I tried regular vinegar - nothing happened again. I even tried taking a second tablet, but it still did nothing but slightly burn my tongue. HUGE waste of money. Super disappointing. DOES NOT WORK!","['mberry', 'pack', 'online', 'sweet', 'tooth', 'direction', 'letter', 'tablet', 'tongue', 'balsalmic', 'vinegar', 'tongue', 'little', 'hot', 'sauce', 'tongue', 'lot', 'regular', 'vinegar', 'second', 'tablet', 'tongue', 'huge', 'waste', 'money', 'super', 'disappointing']",8
2403,"Got some of this on sale at the local grocery store today..was impressed with the taste. The energy boost isn't much different from other products to me. However, the taste is something I'd actually drink as a regular drink! Impressive since many energy drinks are foul tasting..","['sale', 'local', 'grocery', 'store', 'today', 'energy', 'boost', 'different', 'product', 'regular', 'drink', 'impressive', 'energy', 'drink', 'foul']",8
2406,"I was originally using the ""Morning Blend"", which had a good taste, but I think this blend is smoother.  Also, the price is a little less, so it's a win/win situation.","['morning', 'blend', 'blend', 'price', 'little', 'situation']",8
2408,"I just got a Keurig a few weeks ago and wanted to get some hot chocolate for it as an alternative to coffee.  I didn't have super high expectations, but these are absolutely awful.  There is a very strong plastic/chemical taste to these k-cups.  I tried all of them and tried putting some milk in them to help mask the chemical taste and nothing will help.  The only reason I gave these k-cups 2 stars is because my boyfriend can ""tolerate"" them, but I don't trust him because he'll eat just about anything.  In his opinion they are ""not that good"" but he will still drink the mug.  From what I've read of other hot chocolate k-cups, you'd be better off just buying a regular mix and doing it that way!","['keurig', 'week', 'hot', 'chocolate', 'alternative', 'super', 'high', 'expectation', 'awful', 'strong', 'k-cups', 'milk', 'chemical', 'reason', 'k-cups', 'star', 'boyfriend', 'opinion', 'mug', 'read', 'hot', 'chocolate', 'k-cups', 'better', 'regular', 'mix', 'way']",8
2412,"Really pricey.  I think a 45-gallon barrel is that much at the warehouse.  I first cancelled, they did not respond so I went ahead and accepted.  Certainly not economical.","['pricey', '45-gallon', 'barrel', 'warehouse', 'economical']",8
2421,These cookies are very tasty and soft! I received a complementary cookie in my mom vox box and will definitely be buying more!,"['cooky', 'soft', 'complementary', 'cookie', 'mom', 'vox', 'box']",8
2431,The hot chocolate is fine but the price here is crazy.  You can get the same thing on the Keurig site for under $15.,"['hot', 'chocolate', 'fine', 'price', 'crazy', 'thing', 'keurig', 'site']",8
2434,"It smells a little funny, but tastes fine and I like it for its health benefits.","['little', 'funny', 'fine', 'health', 'benefit']",8
2439,"When I opened the packaging I was surprise to find one of the best tasting cookie I have had in a while. Not only did it taste great, the texture was perfect and it was fresh.","['packaging', 'surprise', 'best', 'tasting', 'cookie', 'texture', 'perfect', 'fresh']",8
2442,I sent this collection of Italian cheeses to my daughter and needless to say she was delighted. They were excellent!!  Formaggio del Cucina (Italian Cooking Cheeses  2 pound) by igourmet.com,"['collection', 'italian', 'cheese', 'daughter', 'needle', 'delighted', 'excellent', 'formaggio', 'del', 'cucina', 'italian', 'cooking', 'cheese', 'pound']",8
2445,"This is delicious olive oil and it's a HUGE can! I bought this on lightning deal to have a ""dipping"" olive oil. It definitely fits the bill. It's wonderful for dipping nice bread in. I was expecting it to taste like kalamata olives, but it is actually from Kalamata, Greece and just tastes like regular nice olive oil.","['delicious', 'olive', 'oil', 'huge', 'deal', 'dipping', 'olive', 'oil', 'bread', 'kalamata', 'olive', 'kalamata', 'greece', 'taste', 'regular', 'olive', 'oil']",8
2448,"I bought this for a trial run with my new meat grinder and it was excellent! It took a total of two days for shipping and the price was great, too!","['trial', 'run', 'new', 'meat', 'grinder', 'excellent', 'total', 'day', 'shipping', 'price']",8
2451,"I bought a package of these at Starbucks, and thought good crispy, hmmmm so I bought a case of a mix cinnamon, sugar, chocolate chip and oatmeal.  First they all tasted the same.  They are probably suppose to be crispy but they taste stale, and then they leave an awful aftertaste.  They also taste way to buttery and a portion side is two cookies and the rest are all cracked in the package.  There is nothing special about these and are not worth the price, although I love the packaging.  Sorry Lucy I've tasted way better GF cookies.","['package', 'starbucks', 'crispy', 'hmmmm', 'case', 'mix', 'cinnamon', 'sugar', 'chocolate', 'chip', 'oatmeal', 'suppose', 'stale', 'awful', 'aftertaste', 'way', 'portion', 'cooky', 'rest', 'package', 'special', 'price', 'packaging', 'sorry', 'lucy', 'way', 'gf', 'cooky']",8
2453,I think this is a really good deal. I seal it up in a rubbermaid container and just scoop it out to brew. Good stuff!,"['deal', 'rubbermaid', 'container', 'stuff']",8
2459,Great for stocking up and keeping a few in the closet. I like to buy things in bulk and this was a good deal and smells good too.,"['closet', 'thing', 'bulk', 'deal', 'smell']",8
2460,"This Popcorn rivals that of movie theaters!  Even the so call people selling ""movie theater popcorn"" cannot hold a candle to this popcorn.","['popcorn', 'rival', 'movie', 'theater', 'people', 'movie', 'theater', 'popcorn', 'candle', 'popcorn']",8
