,Text,Tokens,Labelled_topic
1907,"This is definitely different than any other raw honey I've tried, and its fantastic, with three small kids i can't afford to be sick and a few spoonfuls of this stuff a day helps soothe a sore throat when I'm dealing with an innless or scratchy throat from allergies, and i could swear it also boosts my mood and energy. It also seems to help digestive problems, i started taking a tablespoon a day preventatively and was pleasantly surprised to be the only member of my family not laid low by a heinous stomach bug that swept through our home. I also love that this stuff doesn't have to be chiseled out of the jar like some raw honey. totally with the money, and this is the cheapest place to get it that i have found. My local whole foods charges almost double for the stuff!","['different', 'raw', 'honey', 'fantastic', 'small', 'kid', 'sick', 'spoonful', 'stuff', 'sore', 'throat', 'innless', 'scratchy', 'throat', 'allergy', 'mood', 'energy', 'problem', 'tablespoon', 'member', 'family', 'low', 'heinous', 'stomach', 'bug', 'home', 'stuff', 'jar', 'raw', 'honey', 'money', 'cheapest', 'place', 'local', 'food', 'double', 'stuff']",12
1936,"This sauce, with lobster added, was the hit of the night! Paired with pasta and garlic bread, my family couldn't stop raving about it.  I managed to save one jar for myself.","['sauce', 'lobster', 'hit', 'night', 'pasta', 'garlic', 'bread', 'family', 'jar']",12
1950,I love the taste of this milk chocolate. It has the perfect amount of sweetness for me and a very nice smell of the cacao.,"['milk', 'chocolate', 'perfect', 'sweetness', 'smell', 'cacao']",12
2000,"The other reviewers are CORRECT. I thought I would buy this in spite of the reviews because it was the only product available without traveling into a bigger town where there are Asian markets.  This is a huge waste of money. Totally tasteless, Couldn't even fix it by adding spices and basil. Stay away.","['reviewer', 'correct', 'spite', 'review', 'available', 'bigger', 'town', 'asian', 'market', 'huge', 'waste', 'money', 'spice', 'basil']",12
2007,"Love this stuff. I use it for everything. Awesome in the kitchen (especially in brownies!), great in the bathroom for a hair mask. I buy this all the time!","['stuff', 'awesome', 'kitchen', 'brownie', 'bathroom', 'hair', 'mask', 'time']",12
2023,"Tried this because it is 100% Kona and much cheaper than the other national brands I have been using. What can i say i am greatly surprised. Mild, no bite too it and no discernable acidity. This is on my shopping list from now on.","['kona', 'cheaper', 'national', 'brand', 'surprised', 'mild', 'bite', 'discernable', 'acidity', 'shopping', 'list']",12
2027,I hate popcorn but I loved this popcorn. It's crunchy and sweet but not over-poweringly so. The seller delivered the product extremely fast and way before planned. I would surely buy this product again and from this seller again.,"['popcorn', 'popcorn', 'seller', 'fast', 'way', 'seller']",12
2041,"This Flaxseed meal is the best EVER!  I've tried several brands that I purchased in local markets but it's not that easy to find whole ground flaxseed around where I live. So the ones I was able to find had a sand-like texture (and taste), my wife couldn't stand it despite of the known benefits of taking it.  This flaxseed texture is awesome for her and she's enjoying it! She mixes with milk in the morning and smoothie in the afternoon and doesn't complain anymore about the taste.  I take it before the meals with juice and I think it has a wonderful nutty taste.  I had initially setup the subscription for every 6 months, but we liked it so much, we are changing it for every 3 months!","['flaxseed', 'meal', 'best', 'brand', 'local', 'market', 'easy', 'ground', 'flaxseed', 'one', 'able', 'sand-like', 'texture', 'wife', 'known', 'benefit', 'flaxseed', 'texture', 'awesome', 'milk', 'morning', 'smoothie', 'afternoon', 'meal', 'juice', 'wonderful', 'nutty', 'subscription', 'month', 'month']",12
2059,I bought this to share with my co-workers and in one week they are gone.,"['share', 'co-worker', 'week']",12
2064,Not Kosher!!! Ignore the Symbol!!! They are NOT Kosher and NOT certified by any company!!! I contacted the company to confirm.,"['symbol', 'company', 'company']",12
2069,"I have purchased the Zoe evoo in cans (regular and organic) many times in the past and been very satisfied.  I like this Zoe 100% arbequina evoo even better, as far as taste goes.  It is very flavorful, somewhat grassy with no bitter taste, and has a smooth, silky texture.  It is more of a rich yellow color than green.  It is a great all purpose oil that holds up to sauteeing, drizzling over cooked pasta, for use in salad dressings and for bread dipping.  It is also pretty economical to use for all kitchen uses, especially when purchased on subscription basis. This comes in a clear bottle, not my preference for storage of olive oils, so I have wrapped the bottles with foil to minimize light exposure and slow degradation.  Oils can also be stored in the refrigerator or freezer to maintain quality.","['zoe', 'evoo', 'can', 'regular', 'organic', 'time', 'past', 'satisfied', 'zoe', 'flavorful', 'grassy', 'bitter', 'smooth', 'silky', 'texture', 'rich', 'yellow', 'color', 'green', 'purpose', 'oil', 'cooked', 'pasta', 'use', 'salad', 'dressing', 'bread', 'economical', 'kitchen', 'subscription', 'basis', 'clear', 'bottle', 'preference', 'storage', 'olive', 'oil', 'bottle', 'foil', 'light', 'exposure', 'slow', 'degradation', 'oil', 'refrigerator', 'freezer']",12
2087,Didn't know what to expect when I ordered this product.  But was pleasantly surprised about how good it is and the value.  Definitely will buy again.,['value'],12
2093,"This is the best tasting hot sauce ever, yes hot sauce with a flavor ,my first bottle of this sauce came from a VERY VERY good friend when I found out what grocery store it came from i bought all they had now they tell me they cant get it anymore :( so where do i go? Amazon , but shipping for 2 bottles of this fine hot sauce is more than the sauce its self ,","['best', 'tasting', 'hot', 'sauce', 'hot', 'sauce', 'flavor', 'bottle', 'sauce', 'friend', 'grocery', 'store', 'bottle', 'fine', 'hot', 'sauce', 'sauce', 'self']",12
2103,tastes pretty crappy. it's like raw cookies.  it's not even like a cookie. it's a squishy thing in a cookie shape,"['taste', 'raw', 'cooky', 'cookie', 'squishy', 'thing', 'cookie', 'shape']",12
2104,"This brand of pasta is easy to cook, and taste great. My children can't tell the difference between it and wheat pasta.","['brand', 'pasta', 'easy', 'child', 'difference', 'pasta']",12
2112,"Ingredients on Deep River Snacks's website are: Potatoes, sunflower oil and/or corn oil, whey, sea salt, onion powder, sugar, garlic powder, torula yeast, dried parsley, maltodextrix, canola oil, soybean oil, rosemary extract and ""natural flavors"".  False adversing much?","['ingredient', 'deep', 'river', 'snack', 'potato', 'sunflower', 'oil', 'corn', 'oil', 'whey', 'sea', 'salt', 'onion', 'powder', 'sugar', 'garlic', 'powder', 'torula', 'yeast', 'parsley', 'maltodextrix', 'canola', 'oil', 'soybean', 'oil', 'rosemary', 'extract', 'natural', 'flavor']",12
2162,"The product was okay but the color was very different than advertised.  It was a darker pink, not red at all.  I tried to use it a couple different ways, and as a relative beginner, I did not find the product easy to use.  I tried mixing in with a little vanilla extract in order to ""paint"" it on (I had read this was the best way to do it).  I found that the painting was very streaked and not very consistent.  Maybe someone more experienced will be able to use it more effectively.  In the end, because the red color was important for the cake, I mixed it with red food coloring instead of vanilla extract.  the pearl dust used this way had just a little impact on the color, not a great deal.  In the end, I would have experimented more on the best way to use it if the color had been more red.  But as was, I didn't find it super useful and will be unlikely to purchase again.  I hope that other people have a better experience as I very much like the idea of the product.","['okay', 'color', 'different', 'darker', 'pink', 'couple', 'different', 'way', 'relative', 'beginner', 'easy', 'tried', 'mixing', 'little', 'vanilla', 'extract', 'best', 'way', 'painting', 'streaked', 'consistent', 'experienced', 'able', 'end', 'red', 'color', 'important', 'cake', 'red', 'food', 'vanilla', 'pearl', 'dust', 'way', 'little', 'impact', 'color', 'deal', 'end', 'best', 'way', 'color', 'red', 'super', 'useful', 'unlikely', 'people', 'better', 'experience', 'idea']",12
2169,"This product is the best raw honey...  Growing up, my dad had bee hives in South Louisiana and this is exactly how I remember the taste of raw honey.  I highly recommend this product.","['best', 'raw', 'honey', 'dad', 'hive', 'south', 'louisiana', 'raw', 'honey']",12
2218,My 11 year old loves this product.  It is a nice little variety pack.  I am going to subscribe for 1 every 3 months.  Best hot chocolate k-cups made!,"['old', 'little', 'variety', 'pack', 'month', 'best', 'hot', 'chocolate', 'k-cups']",12
2240,"I'm not a coconut oil savant, but I got this for my stovetop popcorn popper and it's awesome.  It's not super-greasy, very light, cooks the popcorn to perfection and leaves an amazing hint of coconut without the sweetness (although my husband says it doesn't get the coconut hint, but he misses a lot of hints).  It shipped quickly, was well-packaged, and is a good price, I didn't want to buy a ton in case we didn't like it.","['coconut', 'oil', 'savant', 'stovetop', 'popcorn', 'popper', 'super-greasy', 'light', 'popcorn', 'perfection', 'amazing', 'hint', 'coconut', 'sweetness', 'husband', 'coconut', 'hint', 'lot', 'hint', 'well-packaged', 'price', 'ton', 'case']",12
2260,"Wonderful packaging, small glass containers full of anchovy goodness that you can throw in the frige after extracting what you need. Clean tiny boned (very edible) fillets are perfect for anything from sauce to toppings. Due to other reviews, I recommend using the first fillets you pull out from the middle for sauce (slightly broken up), the the others come out whole just fine with a cocktail fork.  I will order these again and again.","['wonderful', 'packaging', 'small', 'glass', 'container', 'anchovy', 'goodness', 'frige', 'clean', 'tiny', 'edible', 'fillet', 'perfect', 'sauce', 'topping', 'review', 'fillet', 'middle', 'sauce', 'fine', 'cocktail', 'fork']",12
2287,"Just tried my first cup and it's as good as the restaurant stuff I typically pay a premium for ($3 for 8-12oz with ice). I'm loving it!  Update: I tried the Pantainorasingh brand, which is not nearly as good as this brand. Sadly, I may end up throwing away the other brand even though I hate to be wasteful. The taste is very different.","['cup', 'restaurant', 'stuff', 'premium', '8-12oz', 'ice', 'update', 'pantainorasingh', 'brand', 'brand', 'brand', 'wasteful', 'different']",12
2299,I am loving this coconut oil.  It's a difficult thing to find in stores and I've been searching for a good alternative to cooking with olive oil since it has such a low smoke point.  All the other sites I found it was too expensive so I tried this and have replaced it 100% as my only cooking oil.  It's light and flavorful and has a lot of health benefits to go with it!,"['coconut', 'oil', 'difficult', 'thing', 'store', 'alternative', 'olive', 'oil', 'low', 'smoke', 'point', 'site', 'expensive', 'cooking', 'oil', 'flavorful', 'lot', 'health', 'benefit']",12
2307,This is our favorite jerk sauce and it was sent correctly and speedily by the merchyant so all is well.,"['favorite', 'jerk', 'sauce', 'merchyant']",12
2315,The Thai Coconut Ginger Noodles are quick and easy to prepare. You will be rewarded with delicious noodles to enjoy by yourself or share as a side dish with another noodle enjoyer.,"['thai', 'coconut', 'ginger', 'noodle', 'quick', 'easy', 'delicious', 'noodle', 'share', 'dish', 'noodle', 'enjoyer']",12
2355,"I've been a fan of Hot & Spicy Maruchan Ramen for a long time. If you enjoy spice, and love ramen, you'll love this product. Too bad it's way too expensive here on Amazon. It's only $3.36 per 12 at my Walmart.","['fan', 'hot', 'spicy', 'maruchan', 'ramen', 'long', 'time', 'spice', 'ramen', 'bad', 'way', 'expensive', 'walmart']",12
2358,"Yummy healthy taste. Great as a quick protein snack. The amount of salt is perfect for warm and hot weather, when your body will lose salt through sweat and also the salt helps to retain water in your body. Give it as a Gift.","['healthy', 'quick', 'protein', 'salt', 'perfect', 'warm', 'hot', 'weather', 'body', 'salt', 'sweat', 'salt', 'water', 'body', 'gift']",12
2382,"Good quality cashews.. But lots of salt (which seems common with any brand of salted cashews).. Mostly it's whole cashews, Very few pieces..","['cashew', 'lot', 'salt', 'common', 'brand', 'salted', 'cashew', 'cashew', 'piece']",12
2389,"The product is a good value for the amount you get, however it is way too salty.  The product is very dry and firm.  I think this would be good if they cut the salt content in half.","['value', 'way', 'dry', 'firm', 'salt', 'content', 'half']",12
2401,"I bought my mberry pack from mberry.us online hoping to use it to curb my sweet tooth. I followed the directions to the letter, allowing the tablet to dissolve completely on my tongue. I then tried balsalmic vinegar - nothing happened to the taste at all except that my tongue burned a little. So I tried hot sauce - nothing happened again except that my tongue burned a lot. Then I tried regular vinegar - nothing happened again. I even tried taking a second tablet, but it still did nothing but slightly burn my tongue. HUGE waste of money. Super disappointing. DOES NOT WORK!","['mberry', 'pack', 'online', 'sweet', 'tooth', 'direction', 'letter', 'tablet', 'tongue', 'balsalmic', 'vinegar', 'tongue', 'little', 'hot', 'sauce', 'tongue', 'lot', 'regular', 'vinegar', 'second', 'tablet', 'tongue', 'huge', 'waste', 'money', 'super', 'disappointing']",12
2412,"Really pricey.  I think a 45-gallon barrel is that much at the warehouse.  I first cancelled, they did not respond so I went ahead and accepted.  Certainly not economical.","['pricey', '45-gallon', 'barrel', 'warehouse', 'economical']",12
2413,I do not think I am going to drink this anymore. Everytime I drink it I feel like I am on fear factor. With an after workout powder like this I do not look forward to drinking it after a workout,"['anymore', 'everytime', 'fear', 'factor', 'workout', 'powder', 'workout']",12
2414,I was expecting a bit better after reading other reviews. This is about the same as any other hot chocolate made with water. I prefer making it with milk as the flavor and texture is much better. Adding milk didn't help much. I guess Mom spoiled me (good).,"['bit', 'review', 'hot', 'chocolate', 'water', 'milk', 'flavor', 'texture', 'milk', 'guess', 'mom']",12
2434,"It smells a little funny, but tastes fine and I like it for its health benefits.","['little', 'funny', 'fine', 'health', 'benefit']",12
2445,"This is delicious olive oil and it's a HUGE can! I bought this on lightning deal to have a ""dipping"" olive oil. It definitely fits the bill. It's wonderful for dipping nice bread in. I was expecting it to taste like kalamata olives, but it is actually from Kalamata, Greece and just tastes like regular nice olive oil.","['delicious', 'olive', 'oil', 'huge', 'deal', 'dipping', 'olive', 'oil', 'bread', 'kalamata', 'olive', 'kalamata', 'greece', 'taste', 'regular', 'olive', 'oil']",12
2453,I think this is a really good deal. I seal it up in a rubbermaid container and just scoop it out to brew. Good stuff!,"['deal', 'rubbermaid', 'container', 'stuff']",12
2460,"This Popcorn rivals that of movie theaters!  Even the so call people selling ""movie theater popcorn"" cannot hold a candle to this popcorn.","['popcorn', 'rival', 'movie', 'theater', 'people', 'movie', 'theater', 'popcorn', 'candle', 'popcorn']",12
2461,"The can that is shown says D.O.P. certified but when my relative ordered them from Amazon.com, the cans that were shipped only indicate CERTIFIED. One can buy these non-DOP at any Walmart. What do they mean by CERTIFIED? Certified as to what?  Unfortunately, the venders are making fools of Amazon.com. As a consequence, I am staying away from Cento products entirely. Fool me and Amazon once, shame on Cento; fool me and Amazon twice, shame on me and Amazon. There is no way I can make this review FUN!","['relative', 'can', 'indicate', 'non-dop', 'walmart', 'certified', 'vender', 'fool', 'consequence', 'cento', 'product', 'shame', 'cento', 'fool', 'shame', 'way', 'review', 'fun']",12
2469,The kids love these.  They are very tasty and healthier than most toaster pastries.,"['kid', 'healthier', 'toaster', 'pastry']",12
2491,The candy was fresh and tasted really good. It definitely was not hanging around some warehouse somewhere. I would order from this company again with no hesitation.,"['candy', 'fresh', 'warehouse', 'company', 'hesitation']",12
2522,"Great milk, my 4 year old loves it.  We used to drink the kirkland brand but can't get that where we live now.","['milk', 'old', 'kirkland', 'brand']",12
2535,"Most of the reviews are mostly negative, but if your brand new to this candy......its sooo delicious! If you like a chewy, hardness..feeling like your jaw is going to fall off. This is the stuff! I'm 16 and never heard of this candy before, but i tried it once at a world market and couldn't stop eating them, there so addicting! They have a great mouth watering taste to them. I would recommend this candy to new comers.","['review', 'negative', 'brand', 'new', 'candy', 'sooo', 'delicious', 'chewy', 'hardness', 'jaw', 'stuff', 'heard', 'candy', 'world', 'market', 'mouth', 'candy', 'new', 'comer']",12
2540,"These are the best sardines I have ever eaten...not as salty as others I have tried. Place one fillet in half an ""Embasa Brand Pepper Jalapeno Whole"" with the seeds and core removed and you'll think you are in sardine heaven!!!","['best', 'sardine', 'salty', 'place', 'fillet', 'embasa', 'brand', 'pepper', 'jalapeno', 'seed', 'core', 'removed', 'sardine', 'heaven']",12
2547,This stuff is awesome! I love the fact you can eat it right out of the pouch since it already has an amazing taste to it.,"['stuff', 'awesome', 'fact', 'pouch', 'amazing']",12
2558,"I bought this for my 1 year old and he loves it just as much as the other organic brands we've purchased, but I got this one for 30-50% less!  Great buy.","['old', 'organic', 'brand', '30-50', 'buy']",12
2571,"this is the only kind of seasoning I use for my soy tacos.  I stopped buying the Del Taco flavoring when I read that it contains msg.  Just to give you an idea of my tastes, I loved the del taco seasonings, so Simply Organic is a great alternative that tastes just as good, without the side effects of msg.","['kind', 'use', 'soy', 'taco', 'del', 'taco', 'msg', 'idea', 'taste', 'del', 'taco', 'seasoning', 'organic', 'alternative', 'effect', 'msg']",12
2578,Love the fact that I finally found organic sunflower seeds. I toast them with just a hint of sea salt.,"['fact', 'organic', 'sunflower', 'seed', 'hint', 'sea', 'salt']",12
2623,My kids have been begging for hot cocoa k-cups and when I found these so reasonably priced I decided to give them a try.  We all loved them.,"['kid', 'hot', 'cocoa', 'k-cups', 'try']",12
2636,the product is fresh tasting and enjoyed it. I had trouble with the lid which kept falling off and was soon lost.,"['fresh', 'tasting', 'trouble', 'lid']",12
2640,"If you want 100% Kopi Luwak, this is a good method to acquire some in a relatively cheap manner. It's not as good as some of the stuff I've had, but it's definitely in that special class that Kopi Luwak belongs in. I've served this for guest, given it as gifts, and enjoyed it on special occasions. I've made it in French press, drip, and in one special instance Espresso!  To truly enjoy it, use about 8 grams of beans per 7 ounces of hot water used to brew. This is the appropriate ratios. Serve black, no cream or sugar as this will ruin your treat. This bean isn't for everyone, but don't worry! It's not an acquired taste, its just a different taste :-)  Product arrived fast thank to prime, fresh as I wanted, and the beans tasted just like they do when I buy them locally from Rao's Bakery here in TX (same beans same company).","['kopi', 'luwak', 'method', 'cheap', 'manner', 'stuff', 'special', 'class', 'luwak', 'belongs', 'guest', 'gift', 'special', 'occasion', 'french', 'press', 'drip', 'special', 'instance', 'espresso', 'gram', 'bean', 'ounce', 'hot', 'water', 'appropriate', 'ratio', 'black', 'cream', 'sugar', 'treat', 'bean', 'different', 'thank', 'prime', 'fresh', 'bean', 'rao', 'bakery', 'tx', 'bean', 'company']",12
2648,"I'm jealous of whoever thought of this, but the actual product turns out to be pretty unimpressive. It turns out, if you eat half a fruit roll-up, then eat asparagus, the aspragus tastes differently than you might expect.  There. That's all you need to know.  DON'T buy this product, just buy some Gushers next time you're at Wal-Mart.  2 star review because I like Gushers.","['jealous', 'thought', 'actual', 'unimpressive', 'fruit', 'roll-up', 'aspragus', 'gusher', 'time', 'wal-mart', 'star', 'review', 'gusher']",12
2649,"This oil tastes very bitter.  I ordered this because it had good reviews, so I don't know if it is old, bad, or in a contaminated tin.","['oil', 'bitter', 'review', 'old', 'bad', 'contaminated', 'tin']",12
2653,"I honestly was scared of ordering this as some of the reviews are less than positive about the taste but seriously, it is good! If you are already a vegetarian or if veggies are a primary part of your daily diet you will have no problem with the taste, it's like eating sweet fresh grass. It is gritty but it doesn't bother me at all.","['review', 'positive', 'vegetarian', 'veggie', 'primary', 'daily', 'diet', 'problem', 'sweet', 'fresh', 'grass', 'gritty']",12
2661,"this does not work on windows 7, tried reinstating software and to no surprise it din't work. This was a waste of time and money. Be aware of this issue.","['window', 'software', 'surprise', 'waste', 'time', 'money', 'aware', 'issue']",12
2662,"I ordered and got seeds.  Called, got a refund and reordered... got seeds.  I'll have to order the sprouted chia seed powder elsewhere. :)","['seed', 'refund', 'seed', 'chia', 'seed', 'powder']",12
2667,Great tasting mild mustard. Is excellent on sandwiches. Don't buy if you like your mustard hot and spicy. Also its organic!,"['mild', 'mustard', 'excellent', 'sandwich', 'mustard', 'hot', 'spicy', 'organic']",12
2679,"Checked reviews about several Companies this one had great ones. Purchased as a gift for my Mother( she is the expert on Jordan Almonds ) She said they were wonderful. Fresh and not over candied. My sisters agreed. They arrived right away, well packed.","['review', 'company', 'one', 'gift', 'mother', 'expert', 'jordan', 'almond', 'wonderful', 'fresh', 'candied', 'sister', 'packed']",12
2702,If you like goat cheese and smoked cheeses you will love this.  It has a very smokey creamy flavor.  Try it spread on crackers with a little black truffle oil.,"['cheese', 'smoked', 'cheese', 'smokey', 'creamy', 'cracker', 'little', 'black', 'truffle', 'oil']",12
2732,We were eating a meal in Hawaii with some Aloha Shoyu on the table.  We didn't think anything of it until we tried some and found that this tastes really good - different from Kikkoman and the like.  If you like soy sauce be sure to try some of this.,"['meal', 'hawaii', 'aloha', 'table', 'different', 'kikkoman', 'like', 'soy', 'sauce', 'sure']",12
2738,"Regular Reduced fat milk from Horizon received slightly over a month away from the expiration date. My intention was to buy Whole milk but the product description is confusing. I sent an email to the customer support - no response, after 3 weeks I checked and found that they made the picture larger (good) but left the product description without change. As for me, it is crazy expensive shipping while I can get same Fat free or Reduced fat milk at StopNShop or Market Basket. The difficult thing is to find whole milk. Funny that Whole milk as natural product became unpopular. I guess too many people are concerned about becoming overweight:)","['regular', 'fat', 'milk', 'horizon', 'expiration', 'date', 'intention', 'milk', 'description', 'email', 'customer', 'support', 'response', 'week', 'picture', 'larger', 'description', 'change', 'crazy', 'expensive', 'shipping', 'fat', 'free', 'reduced', 'fat', 'milk', 'stopnshop', 'market', 'difficult', 'thing', 'milk', 'funny', 'milk', 'natural', 'unpopular', 'people', 'overweight']",12
2745,"In court, as I understand it, you're not supposed to testify about anything where you don't have direct experience.  You can discount this review if you want, since I have only second hand experience with this soup.  I gave a case of this soup to a young friend who is a college student (I worry about her starving).  She never mentioned whether she liked the soup, so I asked.  She finally admitted that it was, to quote her, ""The worst thing I've ever tasted"".  Apparently her boyfriend also tried it and thought it was bad as well.  While my friend is rather picky, her boyfriend has a much wider culinary range, so if they both disliked the soup, I'm inclinded to think it's not very good.","['court', 'direct', 'experience', 'review', 'second', 'hand', 'experience', 'soup', 'case', 'soup', 'young', 'friend', 'college', 'student', 'starving', 'soup', 'worst', 'thing', 'boyfriend', 'bad', 'friend', 'picky', 'boyfriend', 'wider', 'culinary', 'range', 'soup']",12
2765,Some coconut oil has no taste or a bad after taste.  EfaGold oil tastes like coconut!  Love it!  We use it for every thing.,"['coconut', 'oil', 'bad', 'efagold', 'oil', 'taste', 'coconut', 'thing']",12
2777,"These are beautiful, smooth spring roll wrappers and on the package label there is a sticker on each one that reads, ""New technology"", so, I'm figuring by the bad reviews that this company changed the way they manufacture their spring roll wrappers and have probably upped their quality control as well. I was nervous about ordering these by the bad reviews but I'm glad I took a chance because these are a bargain compared to some of the other brands.  Will definitely order these again!","['beautiful', 'smooth', 'spring', 'roll', 'wrapper', 'package', 'label', 'sticker', 'new', 'technology', 'figuring', 'bad', 'company', 'way', 'spring', 'roll', 'wrapper', 'control', 'nervous', 'bad', 'review', 'glad', 'chance', 'bargain', 'brand']",12
2793,this product has a kick to it which you cant usually find with other hot mustard brands but pay attention the jars are very small,"['kick', 'hot', 'mustard', 'brand', 'attention', 'jar', 'small']",12
2806,"A brother in a Sicilian family who owns an Italian Food Market & Deli here in San Diego, tipped me off to this product over a year ago.  The difference it made in salads and vegetables, sauces and meats was unbelievable.  There is a pleasingly clean, peppery bite that makes it distinctive, adding a bold delicious flavor to fresh salads, cooked vegetables and roasted chicken and meats.  I've tried many other brands of extra virgin, pure, select or other types of olive oils growing up in an Italian household and in my 66 years, none of them stimulated the taste buds with the savory satisfaction delivered by Academia Barilla Extra Virgin Olive Oil.  The product is not widely known but the laboratories at Academia Barilla in Italy have developed as good a commercial product as is currently on the market and in my opinion, it is the very best.  The cost is high but consistent with the higher end oils.  But, if you enjoy fine foods and preparing aromatic dishes, simply put,  this oil turns them into a gift.  Use it and enjoy the satisfying reaction and comments of dinner guests as they realize they are being treated to a very special dinning experience.  Quality makes a difference.","['brother', 'sicilian', 'family', 'italian', 'food', 'market', 'deli', 'san', 'diego', 'difference', 'salad', 'vegetable', 'sauce', 'meat', 'unbelievable', 'clean', 'peppery', 'bite', 'distinctive', 'bold', 'delicious', 'flavor', 'fresh', 'salad', 'vegetable', 'chicken', 'meat', 'brand', 'extra', 'virgin', 'pure', 'select', 'type', 'olive', 'oil', 'italian', 'household', 'year', 'bud', 'savory', 'satisfaction', 'academia', 'barilla', 'extra', 'virgin', 'olive', 'oil', 'laboratory', 'academia', 'barilla', 'italy', 'commercial', 'market', 'opinion', 'best', 'cost', 'high', 'consistent', 'higher', 'end', 'oil', 'fine', 'food', 'aromatic', 'dish', 'oil', 'gift', 'use', 'satisfying', 'reaction', 'comment', 'dinner', 'guest', 'special', 'experience', 'difference']",12
2810,"We happened to be at Whole Foods and a lovely woman was offering free samples of Violas Hot Jalepeno Jelly. Omg It is fantastic! It's got a definite kick to it but it's not too terribly hot at all. PERFECTION. It's just sweet enough to balance out the hot. It's light and delicious. And best of all, it's not full of all the artificial preservatives and high fructose corn syrup and additives of which most jellies are contaminated.  I LOVE THIS PRODUCT!!!!","['food', 'lovely', 'woman', 'free', 'sample', 'viola', 'hot', 'jalepeno', 'fantastic', 'definite', 'kick', 'hot', 'perfection', 'hot', 'light', 'delicious', 'best', 'artificial', 'preservative', 'high', 'fructose', 'corn', 'syrup', 'additive', 'jelly']",12
2815,"Left a review for a bird feeder on this product accidentally. Sorry for any confusion. Great product, btw. Really enjoy the 2 oz packs to take into work.","['review', 'bird', 'feeder', 'sorry', 'confusion', 'btw', 'oz', 'work']",12
2817,"The maple syrup tastes really good and sweet. I use it in cooking and on pancakes. A good deal,I will buy it again.I like supporting a US family company too.","['maple', 'syrup', 'taste', 'sweet', 'pancake', 'deal', 'family', 'company']",12
2829,"It is ok soup, but I expected more, as I love lobster bisque and tried so many different kinds in different places. This one is very watery and I could not find any lobster there. I guess it is ok for the price, but I would NEVER buy this brand of the lobster bisque again.","['ok', 'soup', 'lobster', 'bisque', 'different', 'kind', 'different', 'place', 'watery', 'lobster', 'guess', 'ok', 'price', 'brand', 'lobster', 'bisque']",12
2832,great tuna. Nice chunky texture. You can actually taste the tuna instead of the salt.,"['tuna', 'chunky', 'texture', 'tuna', 'salt']",12
2855,"I have to admit based on most of the reviews I was sold on getting the 48 pack.  Was a mistake. All three flavors had a distinct taste of the sucralose.  That is the name of the artificial sweetner, in the product.  If you like Splenda,you may like this.  But, it has a distinct taste. Unfortunately not for me. A few friends of mine that tried it and said,""It wasn't bad."" Unfortunately, that was the best of the comments. If you really want a good cup of hot chocolate try Cafe Escapes or Swiss Miss.  Both are twice as good in my opinion. Liked the Escapes best.  Wish I liked the artificial sweetner, but the that taste has a distinct after taste. Probably would be better without the artificial stuff and more regular sugar. If your going to order I would get the small pack to try it.  Better then throwing out 30.  Try Cafe Escapes and Swiss Miss and see for yourself.","['review', 'pack', 'mistake', 'flavor', 'distinct', 'sucralose', 'artificial', 'sweetner', 'distinct', 'friend', 'bad', 'best', 'comment', 'cup', 'hot', 'chocolate', 'try', 'cafe', 'escape', 'swiss', 'miss', 'opinion', 'escape', 'best', 'wish', 'artificial', 'sweetner', 'distinct', 'better', 'artificial', 'stuff', 'regular', 'sugar', 'small', 'pack', 'better', 'try', 'cafe', 'escape', 'swiss', 'miss']",12
2865,"the dried mango has a very good taste. Very sweet. The chunks are not difficult to eat, like some other brands. the only ""but"" is the pieces are a bit too small to my taste.","['mango', 'chunk', 'difficult', 'brand', 'piece', 'bit', 'small']",12
2869,"I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company, Sabrina told me I would have to pay to send them a sample to have tested by a lab. Unbelievable. Good customer service would indicate that they would pay for the product to be returned and give me a full refund, including shipping. The product is faulty. Period. I will never order anything from this company again and do not recommend it to anyone based on this horrible customer service and lack of responsibility and ownership.","['wish', 'review', 'gallon', 'oil', 'health', 'issue', 'chemical', 'rubber', 'smell', 'smell', 'black', 'rubber', 'gasket', 'lid', 'situation', 'company', 'sabrina', 'sample', 'lab', 'unbelievable', 'customer', 'service', 'refund', 'faulty', 'period', 'company', 'horrible', 'customer', 'service', 'lack', 'responsibility', 'ownership']",12
2876,Listen if you want a good taste and hot. This the stuff! It won't melt your eyes out .but it is too hot to take straight . One dab will do ya on a bite of pizza!,"['hot', 'stuff', 'eye', 'hot', 'straight', 'dab', 'bite', 'pizza']",12
2909,These were a little disappointing. The hot chocolate is very watery and the flavor is a bit strange...kind of plastic tasting. Haven't been able to find a good brand of hot chocolate for keurig,"['little', 'disappointing', 'hot', 'chocolate', 'watery', 'flavor', 'bit', 'strange', 'kind', 'plastic', 'able', 'brand', 'hot', 'chocolate', 'keurig']",12
