,Text,Tokens,Labelled_topic
3915,"The eggnog was NOT eggnog - they should try another name, as this is misleading.  The cartons are REALLY DIFFICULT to open - I use a screwdriver.","['eggnog', 'eggnog', 'carton', 'difficult', 'screwdriver']",2
3979,"This is a staple item at our house.  I use it in soups, barbecue, meatloaf, and anything else that we want to spice up.  Pure tasting w/o any other spices overpowering the flavor.  You ""apply"" as much heat as you desire and still maintain the integrity of your recipe.  The 2 small jars were timely and intact when delivered.","['staple', 'item', 'house', 'soup', 'meatloaf', 'pure', 'spice', 'flavor', 'heat', 'integrity', 'recipe', 'small', 'jar', 'intact']",2
3997,"I have never used a coffee syrup but love Starbucks and though why not see how close I can get to that wonderful taste,,,I used this Torani Hazelnut Syrup just a small amount in most of my different flavors coffee it is sweet so you don't need any added sugar...Good price, shipping was high but would buy again, might try a different flavor...","['coffee', 'syrup', 'love', 'starbucks', 'close', 'wonderful', 'torani', 'hazelnut', 'syrup', 'small', 'different', 'flavor', 'sweet', 'added', 'sugar', 'price', 'shipping', 'high', 'different', 'flavor']",2
4004,"I have been using Walden Farms products since the company came to North America and they are a regular part of my shopping list. Their pancake syrup is thick and fantastic. This is so versatile and great on Salmon (maple glazed), chicken, turkey etc, in chili and stews instead of molasses, great in butternut/carrot/pumpkin pureed soups, in milkshakes, on toast (french toast, biscuits, bread puddings, or breakfast bakes, on eggs, pancakes, high-fiber cereal, in puddings, hot and cold cereals, desserts, ice cream souffles,and in steamed milk and hot coffee! This is great on waffles, or to bake with (great for cakes/muffins etc); I love pouring it on top of crumb cakes and letting it soak in. I especially love mixing it into Greek yogurt or cottage cheese. Adding it to pumpkin puree with some cinnamon, pumpkin pie spice, and sweetener makes it tastes like pumpkin pie in a bowl, but healthy. Great way to have flavor without the added sugar.","['walden', 'farm', 'product', 'company', 'america', 'regular', 'pancake', 'syrup', 'fantastic', 'versatile', 'salmon', 'maple', 'chicken', 'turkey', 'chili', 'stew', 'molasses', 'pureed', 'soup', 'milkshake', 'toast', 'french', 'toast', 'biscuit', 'pudding', 'breakfast', 'bakes', 'egg', 'pancake', 'high-fiber', 'cereal', 'pudding', 'hot', 'cold', 'cereal', 'dessert', 'ice', 'cream', 'souffle', 'milk', 'hot', 'coffee', 'waffle', 'crumb', 'cake', 'greek', 'yogurt', 'cottage', 'cheese', 'puree', 'cinnamon', 'pie', 'spice', 'sweetener', 'pumpkin', 'pie', 'bowl', 'healthy', 'way', 'flavor', 'added', 'sugar']",2
4009,"My wife became spoiled when we were on a fall trip with the taste of light maple syrup. It is not available in the south, so she was very happy to find it from Amazon.com. Hidden Springs is very high quality and have fast shipping. Thank You.","['wife', 'spoiled', 'fall', 'trip', 'light', 'maple', 'available', 'south', 'happy', 'hidden', 'spring', 'high', 'shipping', 'thank']",2
4021,"While the restaurants always do it best, these curry pastes are pretty tasty. It's easy to use,  fast, and you can add the meat and veggies of your choice. For those of you scared of something spicy, you might use a little less, but for most, it's just right, and for those that like it spicier, you can add a little crushed red pepper. Since the coconut milk has to be added separately, you can also control the fat content--you can go light or go with the much yummier, creamy stuff. I find the green curry is a little sweeter than the red and panang curries, and is maybe a little less spicy.","['restaurant', 'curry', 'paste', 'easy', 'fast', 'meat', 'veggie', 'choice', 'spicy', 'little', 'spicier', 'little', 'crushed', 'red', 'pepper', 'coconut', 'milk', 'fat', 'content', 'light', 'yummier', 'creamy', 'stuff', 'green', 'curry', 'little', 'sweeter', 'red', 'panang', 'curry', 'little', 'spicy']",2
4025,"This couscous is absolutely wonderful. The couscous is large pearl and is delicious served hot or cold.  Cooks beautifully -- delicious plain with mushrooms, mint or any one of a dozen other additions. Highly recommend it.","['couscous', 'wonderful', 'couscous', 'large', 'pearl', 'delicious', 'hot', 'cold', 'cook', 'delicious', 'plain', 'mushroom', 'mint', 'dozen', 'addition']",2
4040,"I live overseas and bought this for a friend living in the USA who just had a baby recently. I wanted to make an impression by sending her and her husband a nice present but not the usual (clothing, toys, etc). I decided to go with flowers but wanted to make sure they were the very best. I reviewed other roses suppliers and found out that Spring In The Air actually cuts the roses directly from the farm in Colombia and ships them right away via FedEx, while others are just waiting for orders to come in and their inventory is sitting in a warehouse somewhere in the USA.  With that said I was sure that my roses were going to live even longer. Probably a week or two more, compared to other roses bought at Amazon. In addition, for the price my bet was that they were going to be top quality. So I gave them a try.  The results: they exceeded my expectations and raised the bar. Firstly their communication goes far beyond usual Amazon sellers, they keep you posted on how your order is doing (received, being processed and sent) plus they give you instructions in order to guarantee long life of the flowers (nice) and also advise on how to proceed if nobody is available to receive the roses when FedEx first attempts to do so.  I wrote to the seller to see if I could have a change in the from-to card I initially sent in my order and they answered promptly and nicely upon my request, even on a weekend.  Roses arrived when promised and an hour later I was receiving a phone call from my friend and her entire family saying how beautiful there roses were, how fresh they look and that they had never seen roses with that outstanding quality. I was relieved. The plan worked perfectly!  Thank you Spring In The Air. I will surely buy from you again. Please keep up the good job, great service and outstanding roses you have.","['friend', 'living', 'usa', 'baby', 'impression', 'husband', 'present', 'usual', 'clothing', 'flower', 'sure', 'best', 'rose', 'supplier', 'spring', 'air', 'rose', 'farm', 'colombia', 'fedex', 'order', 'inventory', 'warehouse', 'usa', 'sure', 'rose', 'week', 'rose', 'addition', 'price', 'bet', 'try', 'result', 'expectation', 'bar', 'communication', 'usual', 'seller', 'instruction', 'long', 'life', 'flower', 'available', 'rose', 'fedex', 'seller', 'change', 'from-to', 'card', 'request', 'weekend', 'hour', 'phone', 'friend', 'entire', 'family', 'beautiful', 'rose', 'fresh', 'rose', 'outstanding', 'plan', 'spring', 'air', 'job', 'service', 'outstanding', 'rose']",2
4062,These work great in reducing nausea for my pregnant wife. Much better than preggie pops. These also taste good. I would buy again.,"['work', 'nausea', 'pregnant', 'wife', 'better', 'preggie', 'pop']",2
4119,"We used to raise Montmorency cherries, and these dried cherries are the real deal. As dried fruit, they're perfect: moist, chewy, and wonderfully flavorful. They make a wonderfully energizing snack at the office. Though I generally don't like added sugar on dried fruits, it's really necessary to counteract the cherries' naturally tart taste. Reconstituted, I'm guessing they'd be perfect for tart cherry pies. Certainly the flavor is everything I remember in a really good tart cherry pie, which is almost impossible to find these days.","['montmorency', 'cherry', 'cherry', 'real', 'deal', 'fruit', 'moist', 'chewy', 'flavorful', 'snack', 'office', 'sugar', 'dried', 'fruit', 'necessary', 'cherry', 'guessing', 'perfect', 'tart', 'cherry', 'flavor', 'tart', 'cherry', 'pie', 'impossible', 'day']",2
4124,"We are into our third can of this flavorful and easy mix and it just seems to get better and better!  Sunday is pancake day at our house, and today we had blueberry pancakes with real maple syrup.  This mix holds fresh blueberries nicely - don't over-mix the ingredients and you will get nice, fluffy fruit-filled (or not) pancakes that are absolutely first-rate.","['flavorful', 'easy', 'mix', 'better', 'better', 'sunday', 'pancake', 'house', 'today', 'pancake', 'real', 'maple', 'syrup', 'mix', 'fresh', 'blueberry', 'ingredient', 'fluffy', 'fruit-filled', 'pancake', 'first-rate']",2
4134,"I love this balsamic vinager. it has a great flavor, on par with some of the more expensive ones i have tried.","['balsamic', 'vinager', 'flavor', 'par', 'expensive', 'one']",2
4197,Amazon pirated my personal image for their listing. It is not a stock image.  I created it and put my website name on it...LooneyStuff.com...for use on my website. I have asked them to take my image down from this listing.,"['personal', 'image', 'listing', 'stock', 'image', 'website', 'use', 'website', 'image', 'listing']",2
4200,This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!,"['disco', 'dust', 'edible', 'purpose']",2
4234,I usually use Hellmann and bought this and will be purchasing it again.  My family and I really like it.,"['hellmann', 'family']",2
4250,"I signed up for the monthly subscription for this item. The price is great especially without having to pay shipping charges. I love the fact that I can manage the subscription by skipping a month or ordering it earlier than scheduled. Amazon has been excellent getting my shipments out on a timely manner.  Newman's Own® Organics Adult Dog Food Chicken & Rice Formula, 7-Pound Bag Very pleased with all my orders from Amazon. Extremely pleased with their customer service! THANKS AMAZON!","['monthly', 'subscription', 'item', 'price', 'shipping', 'charge', 'fact', 'subscription', 'earlier', 'excellent', 'shipment', 'timely', 'manner', 'newman', 'organic', 'dog', 'food', 'chicken', 'rice', '7-pound', 'bag', 'pleased', 'order', 'pleased', 'customer', 'service', 'thanks']",2
4252,"I have been paying $3.50 at gas stations for 5 hour.  Red Rain tastes better, same effect to me and much cheaper.  Went through my first pack and ordered another.","['gas', 'station', 'hour', 'red', 'rain', 'taste', 'effect', 'cheaper', 'pack']",2
4253,"I received this Bonomo turkish taffy assorted 4 flavors it was tasty not too sweet but perfect flavors too.I shared mine with my family my son he really liked it kept asking for more,and I also took some to my parents house my brother and his family were there too that day so are my sister and her family they all ate some and liked it too ,told me where I bought it my son and my daughter told them amazon she is at their website every day looking what amazon has new stuff so she can grab some and share with everyone they were looking at me with their smile on their face so they said amazon website is your second home you are there all the time I said sure I don't want to miss a great deals.","['bonomo', 'turkish', 'taffy', 'flavor', 'sweet', 'perfect', 'flavor', 'family', 'son', 'parent', 'house', 'brother', 'family', 'sister', 'family', 'son', 'daughter', 'website', 'new', 'stuff', 'share', 'smile', 'face', 'website', 'second', 'home', 'time', 'sure', 'deal']",2
4264,this curry pates really helped me cut back on time i would spend to make a good meal .will definitely buy again,"['curry', 'time', 'meal']",2
4278,"Went to italy this past summer and again in september. So I became addicted to expresso, and ordered about 150 worth of pods when i got back.. and i really really enjoyed this one. My father and grandfather also like it (born and raised in italy). Will be ordering again.","['past', 'summer', 'september', 'addicted', 'worth', 'pod', 'father', 'grandfather', 'italy']",2
