,Text,Tokens,Labelled_topic
3710,"at first, i thought i wouldn't like these.  i like fig newtons but i don't love them.  however, i couldn't be more pleased.  first of all, my first bite tasted like an oatmeal cookie.  i immediately checked the ingredients and yep, there's oats in there !  absolutely delicious. there are bits and pieces of fig scattered throughout the cookie or thin but it's not like a spread.  now i am not sure if  it's supposed to be spread between 2 thins but its like spots of fig here and there and the fig is kinda hard and chewy but fortunately or unfortunatley, there is very little fig so it's not that big of a deal.  i couldn't taste the honey but that's ok. i absolutely love oatmeal cookies and it tasted like that.  they are a nice size and crisp.  i dunked them in my tea and they were delicious.  my hubby hates fig and i slipped these in his lunch and he loved them too.  he didn't even taste the fig. these are very good however, if you really really want to taste fig, get the regular fig newtons.","['fig', 'newton', 'pleased', 'oatmeal', 'cookie', 'ingredient', 'yep', 'delicious', 'bit', 'piece', 'fig', 'cookie', 'spread', 'sure', 'thins', 'like', 'spot', 'fig', 'fig', 'little', 'fig', 'big', 'deal', 'honey', 'love', 'oatmeal', 'cooky', 'size', 'crisp', 'tea', 'delicious', 'hubby', 'fig', 'lunch', 'fig', 'fig', 'regular', 'fig', 'newton']",10
3756,"I purchase several types of snacks for my hubby and I but find this product to be one of our favorites. It has lots of sesame sticks, which we love. Also the idea that four packages are included in the price is a good buy. I would definitely buy again.","['purchase', 'type', 'snack', 'hubby', 'favorite', 'lot', 'sesame', 'stick', 'idea', 'package', 'price', 'buy']",10
3770,These cranberries are plump and taste great. They have a nice aroma and just the right amount of sugar. Great.,"['cranberry', 'plump', 'aroma', 'right', 'sugar']",10
3775,Taste much better than the regular Apple Cider.  I look forward to drinking a cup at night after work.  Smells great too!,"['regular', 'apple', 'cider', 'cup', 'night', 'work']",10
3779,"These may last forever at 1T every day in my morning shake since I'm having trouble finding recipes for other ways to use these seeds, but they will keep (in a sealed plastic container).","['forever', 'morning', 'shake', 'trouble', 'recipe', 'way', 'seed', 'sealed', 'plastic', 'container']",10
3810,"My husband enjoys this for lunch with warm pita bread. It's quick, easy, and tasty. He can just heat it up at work in the microwave.","['husband', 'lunch', 'warm', 'pita', 'bread', 'quick', 'easy', 'work', 'microwave']",10
3872,"A friend of mine has suggested ""Leilalove French Macaron"" to me. It is realllllly awesome. If you are a ""Cookie Lover"" it worth testing. Plus, beautiful package and on time delivery.","['friend', 'french', 'macaron', 'awesome', 'cookie', 'lover', 'beautiful', 'package', 'time', 'delivery']",10
3911,Comes vacuum packed in a foil package (inside wooden box).  Flavor is excellent and really couldn't be better.,"['vacuum', 'foil', 'package', 'wooden', 'box', 'flavor', 'excellent', 'better']",10
3916,These jelly beans are wonderful.  They are smaller than regular jelly beans but that doesn't take away the flavor.  I would recommand these to anyone.,"['bean', 'wonderful', 'smaller', 'regular', 'jelly', 'bean', 'flavor']",10
3981,"I normally rate whatever items I buy but rarely offer words of advice. Well, these things changed my mind. I love pork rinds. Usually I buy a tub of them from Sam's, but since I'm the only one in the house who eats them, they go stale long before I can make a dent in them. So I saw these, and the positive reviews, and thought, ""Hey, that's the perfect solution!"". It's a perfect solution all right...a perfect solution to get me to stop eating pork rinds.  I made the first bag, as per the directions. I had no problem with them crisping at all. They were perfect in that regard, nice and crunchy. But the taste is awful! I thought, perhaps, it was a bad bag. Nope. The second batch tasted just as terrible. I have no idea what they use to flavor them, but it tastes like a strange mixture of salt and soap. There's enough salt in them to kill a horse, which in and of itself wouldn't be so bad (I actually like salty things) but when combined with whatever garbage they dug out of their backed up shower and called seasoning, it left me hunting for listerine - or gasoline, whatever I could get my hands on - to get the taste out of my mouth. I'm still shuddering from it. If you like the taste of feet, go for it. If not, I'd suggest heading to Sam's to buy the wonderful tasting pork rinds we all know and love.","['rate', 'item', 'word', 'advice', 'thing', 'mind', 'pork', 'rind', 'tub', 'sam', 'house', 'stale', 'dent', 'saw', 'positive', 'review', 'hey', 'perfect', 'solution', 'perfect', 'solution', 'perfect', 'solution', 'pork', 'rind', 'bag', 'direction', 'problem', 'regard', 'crunchy', 'awful', 'bad', 'bag', 'second', 'batch', 'terrible', 'idea', 'strange', 'mixture', 'salt', 'soap', 'salt', 'horse', 'bad', 'salty', 'thing', 'garbage', 'shower', 'listerine', 'gasoline', 'hand', 'mouth', 'foot', 'wonderful', 'tasting', 'pork']",10
4019,"Sure, I could have gone on a food crusade at the local grocery to find a similar product. But I don't think I would have found a product as good and tasty as Dr. McDougall. The noodles are quick and easy to prepare and above all else tasty enough to satisfy my appetite. I was surprised that there were enough peanuts in every bite just like at a Thai food restaurant. Overall, I'm pleased with my order and the quality of the product.","['sure', 'food', 'crusade', 'local', 'grocery', 'similar', 'noodle', 'quick', 'easy', 'appetite', 'peanut', 'bite', 'thai', 'food', 'restaurant', 'overall']",10
4026,im deployed in kuwait and ordered this for our cookouts we have every now and then. arrived fairly fast in about 2 weeks( about average for mail to kuwait) it has really improved the quality our our steaks. i love this stuff,"['im', 'kuwait', 'cookout', 'week', 'average', 'mail', 'steak', 'stuff']",10
4028,"I was excited to see that Amazon is selling 100% Kopi Luwak. However, these beans were a huge disappointment because they had no aroma and flavor at all. I'm guessing that they sent stale beans because there was no roast date printed on the bag.","['kopi', 'luwak', 'bean', 'huge', 'disappointment', 'aroma', 'flavor', 'stale', 'bean', 'roast', 'date', 'bag']",10
4063,"I received this item as part of a gift during the Christmas Holidays.  I enjoyed it so much I got on the internet and searched until I found it.  Although it may not be everyones ""cup of tea,"" it will become a regular part of the holidays at my house!!!","['item', 'gift', 'christmas', 'internet', 'everyones', 'cup', 'tea', 'regular', 'holiday', 'house']",10
4065,"I gave this item as a gift and the recipient has not yet made the dish for which I gave it to her (a Foie Gras dish). But I must say this price for a French truffle is amazing. I suspect most of us do not have the palates to appreciate the $300 truffles. Good for those of you who do. But for the rest of us, this is a good choice. Linda Morse","['item', 'gift', 'recipient', 'dish', 'foie', 'gras', 'dish', 'price', 'french', 'truffle', 'palate', 'truffle', 'rest', 'choice', 'linda', 'morse']",10
4068,I made the waffles and was not impressed. Definitely not worth the expense!  It's only redeeming quality was that I seasoned it to bread oven fried pork chops. I would rather have saved my money and made up a flour mix from scratch.,"['waffle', 'impressed', 'expense', 'fried', 'pork', 'chop', 'money', 'flour', 'mix', 'scratch']",10
4110,"Not one member of my family, including me, like these extremely salty, much too strong a BQ taste to order more.  I purchased them on a recuring basis and i wish to cancel now.  I have received only one shipment. Cancel further shipments.  Not to our taste at all. These are Lowery pork rinds.","['member', 'family', 'salty', 'strong', 'bq', 'recuring', 'basis', 'wish', 'shipment', 'cancel', 'shipment', 'lowery', 'pork', 'rind']",10
4121,If you are a fan of black licorice then you will really enjoy these licorice bears. They are soft yet chewy with a rich licorice flavor.,"['fan', 'black', 'licorice', 'licorice', 'bear', 'soft', 'rich', 'licorice', 'flavor']",10
4155,the gaint slim jims taste so much better if you keep them in the refrig for some reason & make great snacks on the run...,"['gaint', 'slim', 'jims', 'better', 'refrig', 'reason', 'snack', 'run']",10
4189,These are very good!  I love to munch on them for a crunchy snack.  And they dissolve quick enough for my 17 month old to eat (most of) them.,"['crunchy', 'snack', 'quick', 'old']",10
4192,"I love this item, the pork cooks very tender and the shake n bake adds a great flavor, rather than eating plain pork.  A butcher recommends this to his customers.  A nice break from steak, chicken and fish.","['item', 'pork', 'tender', 'shake', 'n', 'bake', 'flavor', 'plain', 'pork', 'butcher', 'customer', 'break', 'steak', 'chicken', 'fish']",10
4195,This is a good product for the cat's teeth. You can get a cat interested in them by a) giving them when the cat is hungry and/or b) breaking them into smaller pieces to they can bite them more easily and to release the enticing poultry smell so they know they are not eating a rock.,"['cat', 'cat', 'interested', 'cat', 'hungry', 'b', 'smaller', 'piece', 'poultry', 'rock']",10
4201,"I absolutely love this drink, but everyone else I know cannot understand why I do.  They all say it taste like medicine, but to me its delicious liquid crack. I suggest trying one before buying a 24pk because it is an acquired taste.  I love it and have been drinking this for years.","['drink', 'medicine', 'delicious', 'liquid', 'crack', 'acquired', 'year']",10
4246,These rum cakes taste really great!  I get them for myself and also get them as gifts.  Last year I bought one for everyone on my team at work. They absolutety loved them and talked about how soft and moist they are?  I am glad I know where to find them as I buy them all the time.,"['rum', 'cake', 'gift', 'team', 'work', 'soft', 'moist', 'glad', 'time']",10
4247,I received these wonderful beans today through Amazon.  I have not opened the vacuum sealed bag yet but the fragrance is divine.  They are about 6-3/4 inches long and plump and soft. It looks like there are maybe 60-70 beans.,"['wonderful', 'bean', 'today', 'vacuum', 'bag', 'fragrance', 'divine', '6-3/4', 'inch', 'plump', 'soft', '60-70', 'bean']",10
4267,"Giving the other 17 bags of these to the local food shelf just seems too cruel, better to throw them away.  I don't know what good the 'popping' does except make them sort of hot. They're too salty, have a hideous flavor, taste nothing like pork rinds. They don't even taste as good as _bad_ pork rinds. They're also loaded with chemicals I want to avoid (probably part of the source of the hideous flavor).","['bag', 'local', 'food', 'shelf', 'cruel', 'better', 'sort', 'hot', 'hideous', 'flavor', 'pork', 'rind', 'pork', 'chemical', 'source', 'hideous', 'flavor']",10
4301,"Finding great tasting steel oats that cook as quickly as processed oatmeal is not easy to do. These oats can even be microwaved and never get gummy. I originally found these in California while visiting family and could not find them in Virginia when I returned home. You have to purchase two big bags minimum when getting them from the Internet,  and they are big bags, but I intend to share one with friends.","['steel', 'oat', 'oatmeal', 'easy', 'oat', 'gummy', 'california', 'family', 'virginia', 'home', 'big', 'bag', 'minimum', 'internet', 'big', 'bag', 'share', 'friend']",10
4316,I bought this product as a gift for my son who is away at college. He liked the tea and enjoyed having a varity to pick from. I will re-order this again. Two thumbs up!,"['gift', 'son', 'college', 'tea', 'varity', 'thumb']",10
4318,"Becareful if you plan to use these more then two months after you order them, they expire quick. I can't use these, I ordered them to use in my November wedding but they expire in March :(","['becareful', 'month', 'quick', 'november', 'wedding', 'march']",10
4334,This waffle and pancake mix is delicious!  You can taste a subtle hint of vanilla in them.  They are the only pancakes/waffles that my kids love and the house smells wonderful when they are cooking!,"['waffle', 'mix', 'delicious', 'subtle', 'hint', 'vanilla', 'kid', 'love', 'house', 'wonderful']",10
