,Text,Tokens,Labelled_topic
2358,"Yummy healthy taste. Great as a quick protein snack. The amount of salt is perfect for warm and hot weather, when your body will lose salt through sweat and also the salt helps to retain water in your body. Give it as a Gift.","['protein', 'salt', 'weather', 'body', 'salt', 'sweat', 'salt', 'water', 'body', 'gift']",9
2359,"Sardines are a useful item to stock for times when you want to add a bit of protein to your meal without breaking the bank. I like that they are lower in mercury than big fish are, and high in omega fats. The skinless ones are much better tasting in my opinion--regular sardines taste a bit too oily, fishy, and strong to me. They are fairly neutral with the absence of added oil or much salt and this makes them versatile--I sometimes add lemon and mayonnaise for a sandwich filling, mix with egg, oatmeal, onion and lemon and fry for a fish patty, or add them to a salad. Although I think these from Roland are very good, I liked the Seasons skinless sardines, which are also sold by Amazon, even better for flavor and texture.","['sardine', 'item', 'stock', 'time', 'bit', 'protein', 'meal', 'bank', 'mercury', 'fish', 'fat', 'skinless', 'one', 'opinion', 'sardine', 'bit', 'absence', 'oil', 'salt', 'mayonnaise', 'filling', 'mix', 'egg', 'onion', 'lemon', 'fry', 'patty', 'roland', 'season', 'skinless', 'sardine', 'flavor', 'texture']",9
2363,I love these chips.  I no longer crave regular potato chips!!  They are so tasty and crunchy!! Alot of salt tho!!,"['chip', 'potato', 'chip', 'alot', 'salt', 'tho']",9
2367,I found this exact same product elsewher for a much better price. It was only $11.99 per bag. Why is there such a difference? Dried Cherries 20oz. ~ Resealable Bag  Dried Cherries 20oz. ~ Resealable Bag,"['elsewher', 'price', 'bag', 'difference', 'cherry', 'bag', 'cherry', 'bag']",9
2370,"My fiance and I both really love this one. I am a salt fiend (bought the low sodium version because it's cheaper) and I didn't even feel a need to add any. I really loved it. Healthy, easy and tasty. You need to make sure you make it correctly though. I boil water in a kettle, then add the seasoning and a little water - stir it really thoroughly, then I add the rest of the water to the line and cover it with the spoon. Wait 5 min or so and then stir again before eating. Perfect! :)","['fiance', 'salt', 'fiend', 'sodium', 'version', 'need', 'water', 'kettle', 'seasoning', 'water', 'rest', 'water', 'line', 'spoon', 'wait', 'min', 'perfect']",9
2389,"The product is a good value for the amount you get, however it is way too salty.  The product is very dry and firm.  I think this would be good if they cut the salt content in half.","['value', 'way', 'salt', 'content', 'half']",9
2396,"You get 12 bags for 12.00, in each bag is about a handleful of pretzels. The taste is ok but not worth a dollar a bag..","['bag', 'bag', 'handleful', 'pretzel', 'dollar', 'bag']",9
2400,"I despise low-fat/non-fat dressings and would prefer to eat a salad plain rather than use them.  But these Walden Farms Dressings taste great and make a diet less monotonous.  My husband likes them too, and he always prefers the high calorie version of anything.","['dressing', 'plain', 'farm', 'dressing', 'husband', 'calorie', 'version']",9
2401,"I bought my mberry pack from mberry.us online hoping to use it to curb my sweet tooth. I followed the directions to the letter, allowing the tablet to dissolve completely on my tongue. I then tried balsalmic vinegar - nothing happened to the taste at all except that my tongue burned a little. So I tried hot sauce - nothing happened again except that my tongue burned a lot. Then I tried regular vinegar - nothing happened again. I even tried taking a second tablet, but it still did nothing but slightly burn my tongue. HUGE waste of money. Super disappointing. DOES NOT WORK!","['pack', 'tooth', 'direction', 'letter', 'tablet', 'tongue', 'vinegar', 'tongue', 'sauce', 'tongue', 'lot', 'vinegar', 'tablet', 'tongue', 'waste', 'money', 'super', 'disappointing']",9
2443,This is for puppies the bag is super small!!!The bag didn't last more than a day. I thought it was funny when I got the bag I thought it was a gift to be honest!!!,"['puppy', 'bag', 'bag', 'bag', 'gift']",9
2447,These taste wonderful!  Guilt free if you can stop at one bag.  Will definitly buy again!,['bag'],9
2448,"I bought this for a trial run with my new meat grinder and it was excellent! It took a total of two days for shipping and the price was great, too!","['trial', 'run', 'meat', 'grinder', 'total', 'day', 'shipping', 'price']",9
2455,"We found this at PF Changs, and it tastes just as great as it did there. There are 16 bags per box as listed.","['chang', 'bag', 'box']",9
2460,"This Popcorn rivals that of movie theaters!  Even the so call people selling ""movie theater popcorn"" cannot hold a candle to this popcorn.","['rival', 'movie', 'theater', 'people', 'movie', 'theater', 'popcorn', 'candle', 'popcorn']",9
2464,"This is by far the best Teriyaki Jerky I have tasted. It is a thick cut, salty, sweet and tender. The price is the only thing that is no good. I would buy more if it was bulk or reasonable but this seems to be the only place to purchase. I am a repeat customer and will continue. Thanks!!","['teriyaki', 'jerky', 'cut', 'salty', 'sweet', 'price', 'thing', 'place', 'repeat', 'customer', 'thanks']",9
2489,"I purchased this when it was about[...] for the 6 pack.  Found the deal on [...].  Great deal.  Don't think it's worth over [...] however.  Pretty expensive at it's normal price.  This was my first time trying this brand.  Probably one of the best instant soup products I've tasted.  This isn't loaded with salts like most others and it taste healthy.  My only gripe is the amount of plastic and waste caused by this product.  Here's the ingredients / nutritional info if anyone is wondering:  Ingredients: Noodles: Wheat flour, water, tapioca starch, vegan lactic acid, salt. Soup: Soybean paste (water, soybean, rice, salt), sugar, rice wine, sea vegetable, yeast extract, onion, shiitake mushroom. Toppings: Dehydrated tofu, dehydrated green onion, dehydrated spinach. Allergy Note: Labeled as being processed on equipment that may contain traces of peanuts.  Nutritional Information: Serving Size: 1 bowl Calories: 110 Carbohydrates: 23g Fat: 1g Sodium: 450mg Sugars: 1g Fiber: &lt;1g Protein: 3g Vitamin A: 6% Vitamin C: 2% Calcium: 2% Iron: 4%","['pack', 'deal', 'deal', 'price', 'time', 'brand', 'soup', 'product', 'salt', 'gripe', 'plastic', 'waste', 'ingredient', 'info', 'ingredient', 'noodle', 'water', 'tapioca', 'starch', 'acid', 'salt', 'soybean', 'paste', 'water', 'soybean', 'rice', 'salt', 'sugar', 'rice', 'wine', 'sea', 'yeast', 'onion', 'shiitake', 'mushroom', 'topping', 'onion', 'spinach', 'note', 'equipment', 'trace', 'peanut', 'information', 'size', 'bowl', 'calorie', 'sodium', 'sugar', 'protein', 'vitamin', 'c', 'calcium', 'iron']",9
2496,"These crackers are a great treat for those who are gluten intolerant as well as those who may be looking for a potato chip substitute.  These rice crackers have good flavor, good crunch and just enough salt.","['cracker', 'treat', 'potato', 'chip', 'substitute', 'rice', 'cracker', 'flavor', 'crunch', 'salt']",9
2515,"These chips are awesome and semi-healthy.  However, you can buy them cheaper at Costco.  I got a 16 oz bag there for $5.29, which works out to 33 cents per ounce.  If you buy them through Amazon, you pay 52 cents per ounce.","['chip', 'costco', 'bag', 'cent', 'ounce', 'cent', 'ounce']",9
2540,"These are the best sardines I have ever eaten...not as salty as others I have tried. Place one fillet in half an ""Embasa Brand Pepper Jalapeno Whole"" with the seeds and core removed and you'll think you are in sardine heaven!!!","['sardine', 'salty', 'place', 'fillet', 'brand', 'pepper', 'jalapeno', 'seed', 'core', 'removed', 'heaven']",9
2552,"i bought sumac to make the fattouch salad I was making for authentic,wouldnt have been the same without it,gives it a nice sweet flavor,especially the dressing,now Im looking for other ways to use it","['sumac', 'salad', 'wouldnt', 'flavor', 'dressing', 'way']",9
2563,"These pepper flakes have a rich, slightly acidic flavor and not a lot of heat.  They have a slightly moist consistency -- not sure if that will affect shelf-life.  Shipping was fast, but overly expensive.","['pepper', 'flake', 'flavor', 'lot', 'heat', 'consistency', 'shipping']",9
2578,Love the fact that I finally found organic sunflower seeds. I toast them with just a hint of sea salt.,"['fact', 'sunflower', 'seed', 'hint', 'sea', 'salt']",9
2579,"Used to eat the Spicy Thai flavor all the time.  MSG makes my body unhappy and this was one of the few flavored chips that was MSG free.  Now they have changed the whole recipe and how they make them.  Instead of being real food on the ingredients like it used to be its mostly processed chemical garbage, a bunch more salt and MSG stuffed in under the label ""yeast extract"".  They removed the NO MSG from the label so they know very well what they did.  The worst part though is that they taste horrible.  Instead of crisp, oily and full of character...say as if they were cooked in like...a kettle or something they instead have the color and uniformity of baked lays.  The Spicy Thai flavor now tastes like sour cream and onion or ranch that has gone rancid.  What a shame, no more kettle chips for me.  It seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method.  Dont be fooled into paying a premium price for these chips as they are not a premium product anymore.","['spicy', 'thai', 'flavor', 'time', 'msg', 'body', 'chip', 'recipe', 'food', 'ingredient', 'chemical', 'garbage', 'bunch', 'salt', 'msg', 'stuffed', 'label', 'yeast', 'extract', 'msg', 'label', 'character', 'kettle', 'color', 'uniformity', 'spicy', 'flavor', 'cream', 'onion', 'ranch', 'shame', 'chip', 'flavor', 'time', 'ingredient', 'list', 'manufacturing', 'method', 'dont', 'price', 'chip']",9
2581,"Ok Folks - listen up. For special occasions, we'll spend the big bucks and get a rack of lamb.  You're lucky today if you can even find it in the stores - it's so expensive - often at $20-40 per pound.  So, the very last thing you want to do, after spending all that money, is ruin it with the wrong flavoring. Colorado Spices, New Zealand Lamb Rub has the right blend of herbs that goes well on just about any meat.  We just used it on some fresh bluefin and yellowfin tuna and it was FANTASTIC. My 88 year old Mother, who cooks every day and is not a huge spice fan (she's used to plain, New England cooking) loves and uses the rub on chicken, lamb, and fish.  She's having me order another case and loves the individual packets - as the rub does not lose its taste or flavor and stays fresh.  This is a great product!","['folk', 'occasion', 'buck', 'rack', 'lamb', 'today', 'store', 'pound', 'thing', 'money', 'flavoring', 'colorado', 'zealand', 'lamb', 'rub', 'blend', 'herb', 'meat', 'bluefin', 'yellowfin', 'tuna', 'mother', 'spice', 'fan', 'england', 'cooking', 'love', 'rub', 'chicken', 'lamb', 'case', 'packet', 'rub', 'flavor']",9
2582,I really thought EFS was an excelent product that gives me the extra push to make it through long rides.  Compared to Accelerade it is better however more expensive.  As an amature rider I am not sure that it is worth the extra cost.,"['efs', 'push', 'ride', 'amature', 'rider', 'cost']",9
2583,Have been using this for years on steak for the BBQ w/ a bit of olive oil----this price is great!!!,"['year', 'steak', 'bbq', 'bit', 'oil', 'price']",9
2603,"I like these little cheese chips. They satisfy my craving for something crunchy. And who doesn't like that last little bit of crispy cheese from your toasted cheese sandwich. That's what these are like. Just beware - I didn't notice right away that one bag held four servings, not just one. They are pretty rich so it would be hard to eat the whole bag, but I could see munching on half of the bag, which would be 150 calories.","['chip', 'craving', 'crunchy', 'bit', 'cheese', 'cheese', 'sandwich', 'beware', 'bag', 'serving', 'bag', 'half', 'bag', 'calorie']",9
2618,"This was a gift to our son-in-law and from what I understand, he really enjoyed it -- rich, full-bodied flavor.","['gift', 'son-in-law', 'flavor']",9
2639,"I love shrimp chips and I love healthier alternatives as well so I thought these would be a match made in heaven. Not so much. The flavors were too strong most of the time (I am a huge fan of pepper but even I had a hard time enjoying the salt & pepper flavor and the salt and vinegar made me shudder with each bite because of how strong the vinegar flavor is -- and this is from someone who currently lives in the UK and enjoys all types of vinegar crisps here) and too bleh in others. The only flavors that my husband and I both liked were the bbq and sour cream and onion and we didn't enjoy them enough to want to buy these again.  I wish these were as good as all the hoopla regarding them said but we still have 15 bags of these in our cabinet four months later uneaten so needless to say, I will be giving these away and avoiding them from now on.","['shrimp', 'chip', 'alternative', 'thought', 'match', 'flavor', 'time', 'fan', 'pepper', 'time', 'salt', 'flavor', 'salt', 'vinegar', 'bite', 'vinegar', 'flavor', 'uk', 'type', 'vinegar', 'crisp', 'flavor', 'husband', 'bbq', 'cream', 'onion', 'hoopla', 'bag', 'cabinet', 'month']",9
2647,"Excellent product and excellent service from this seller. Lime pickle is a must-have relish as part of an Indian feast, but my favorite everyday use is as a garnish to tuna salad.","['service', 'seller', 'lime', 'pickle', 'relish', 'feast', 'use', 'garnish', 'salad']",9
2656,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.  I put it the micro on about 20% power for 1 minute and Shazam!  I believe a little heating brings out the flavor.","['plain', 'tuna', 'need', 'micro', 'power', 'minute', 'shazam', 'heating', 'flavor']",9
2659,"Great combination of coffee, chocolate and raspberry flavors.  Stays fresh in the bag for a long time.  A bit more astringent than I usually like, but still very good.","['combination', 'coffee', 'chocolate', 'raspberry', 'flavor', 'bag', 'time']",9
2660,"I don't eat chips often, but when I do, these are some of my favorites. They have all the flavor and texture of traditional tortilla chips, but it is the subtle lime flavoring that makes them special. The lime flavoring appears to be a seasoning that has been dusted on. Some chips seem to have barely any flavor and I find myself looking for those with the most. Still, none of them have quite enough for my tastes. I wish that these chips had more that just a ""hint"" of lime.","['chip', 'favorite', 'flavor', 'texture', 'tortilla', 'chip', 'lime', 'lime', 'seasoning', 'chip', 'flavor', 'taste', 'chip', 'hint', 'lime']",9
2663,I love Sahale snacks and this one hits the mark.  It's got a little kick that is very satisfying. One thing that separates Sahale from other snack products is the variety of textures and flavors you get in every bite.  I highly recommend Sing Buri blend.,"['sahale', 'snack', 'mark', 'kick', 'thing', 'snack', 'product', 'variety', 'texture', 'flavor', 'bite', 'buri', 'blend']",9
2664,"Delicious tuna that is low in mercury and line caught.  This is skipjack tuna, which is dark in color, low in mercury and has a sushi like taste.  Try it and you'll be hooked (pun intended).","['tuna', 'mercury', 'line', 'caught', 'tuna', 'color', 'low', 'mercury', 'sushi', 'pun']",9
2665,"Don't waste your money on any of the Kettle brand potato chips.  I bought a case of these, and a case of the cheddar and sour cream.  Both cases ended up in the garbage can.","['money', 'kettle', 'brand', 'potato', 'chip', 'case', 'case', 'cheddar', 'cream', 'case', 'garbage']",9
2667,Great tasting mild mustard. Is excellent on sandwiches. Don't buy if you like your mustard hot and spicy. Also its organic!,"['mustard', 'sandwich', 'mustard', 'spicy', 'organic']",9
2671,"The smoked tuna is our favorite, but the sweet n sour is good too. It's healthy and so easy to fix a quick snack or use for a meal. DELICIOUS...","['tuna', 'sour', 'snack', 'use', 'meal']",9
2680,"With all natural ingredients and no preservatives; all I can say is ""fantastic"".  There is no expiration date but I would eat this within a week or two -- faster if it's opened.  Absolutely excellent!  You can freeze these with no loss of quality.  Don't order if the weather is hot because they ship it in cool bags with cold packs instead of styrofoam with dry ice.  My orders usually arrive cool but not cold.","['ingredient', 'preservative', 'expiration', 'date', 'week', 'loss', 'weather', 'cool', 'bag', 'pack', 'styrofoam', 'ice', 'order', 'cool']",9
2688,"This is a really great tasting snack with the right amount of kick.  I bought a 24OZ bag from my local Waldbaums for $6.49.  There was a buy one get one free sale, so I actually got 48OZs for $6.49.  Totally worth it.","['snack', 'kick', 'bag', 'waldbaums', 'buy', 'sale']",9
2716,Ok this salt is a must have if you really like to cook. I think it has a good flavor and the price is really good. Even if you don't use it everyday it is good to add to your spices.,"['ok', 'salt', 'flavor', 'price', 'spice']",9
2719,"I just love skittles! For a while we had them here in Brazil (South America), but then for some reason I couldn't find them anymore, so when my aunt is coming down for a visit I ask her to bring me some. This time I decided to spare her the shopping trouble and I bought it through Amazon and had it sent to her place. The bag was a bit larger than I expected, but I guess this was a good thing, right?","['skittle', 'brazil', 'south', 'america', 'reason', 'aunt', 'visit', 'time', 'shopping', 'trouble', 'place', 'bag', 'bit', 'guess', 'thing', 'right']",9
2727,"This product sells for $7 at trader joes for ONLY one bag!!!! Here you get 4 BAGS FOR $22 and since Amazon Ships it the Shipping is SO FAST! All you need to add is Cinnamon and brown sugar and you are good to go! I have eaten this for everymeal and promise you it is great! Also, it is very very filling! I have missed oatmeal since being diagnosed with Celiac's and am so grateful I found this prodcut. Thank you Amazon for making this much more affordable, I will continue ordering it from you!!","['trader', 'joes', 'bag', 'bag', 'ship', 'shipping', 'sugar', 'everymeal', 'promise', 'oatmeal', 'celiac', 'prodcut', 'thank']",9
2734,"I was looking for a hulless popcorn (due to my diverticulitis, boy do I miss popcorn) and tried this based on the reviews. I was disappointed that this has way to many hulls for ME (the hulls do not disappear or get so small) but the flavor of the popcorn is amazing, very very tasty, my family loves it so I will buy it again.  We air popped it, sprayed it with a little cooking oil and sprinkled some popcorn flavored seasoning ""butter.""  Hardly any calories but lots of taste :) They are tiny when they pop so you really should not flood it with anything heavy or it will turn to mush.","['hulless', 'popcorn', 'diverticulitis', 'boy', 'popcorn', 'review', 'way', 'hull', 'hull', 'flavor', 'popcorn', 'family', 'cooking', 'oil', 'popcorn', 'butter', 'calorie', 'lot']",9
2749,"Perfect size sea salt for the table or the picnic basket.  We love it. Shakes well, no clumping and flows freely.","['size', 'sea', 'salt', 'table', 'basket', 'clumping']",9
2759,Somehow I thought for the price - I was getting a case - not one little bag.  Should have ordered the case I found elsewhere.,"['price', 'case', 'bag', 'case']",9
2785,"The packaging makes this great on the go. The applesauce is tasty - I think it's green apples, so it has a little green apple taste but not sour. Kids like it and like the squeezy action involved. The amount is great for a quick snack. It would be easy to use while walking/runny/biking as an alternative to the energy shot/gel things that some people like to use.","['packaging', 'applesauce', 'apple', 'apple', 'kid', 'action', 'snack', 'alternative', 'energy', 'thing', 'people']",9
2793,this product has a kick to it which you cant usually find with other hot mustard brands but pay attention the jars are very small,"['kick', 'mustard', 'brand', 'attention', 'jar']",9
2796,Everyone that tastes these chips LOVE THEM!!!!!!!!! They all ask where they can get them.  Thank you for the email on when they were back in stock. I will be ordering more. My grandkids @ children raid the cupboards for them when they come by.,"['chip', 'email', 'stock', 'grandkids', 'child', 'cupboard']",9
2798,"I love Amazon and I love the reviews from people, I've been introduced to alot of great products b/c of the reviews, but this time? Total, complete LET DOWN! Popchips having 4.5 stars is just down right perplexing!?! The should not get more than a 3, but generally 1-2. I sorta want to give it a 1, but the packaging is very pretty and aesthetically pleasing so I through in the extra point.  I ordered these thinking that'd they'd be maybe a slightly better version of Baked Lays. Man was I wrong... I've tried most of the Baked Lays flavors, my go-to's at first were 1.) original baked lays and 2.) sour cream baked lays (since those are my favorite regular lays). But then  I discovered BBQ Baked Lays. And seriously, those are FANTASTICALLY great. BBQ Baked Lays are packed with SO much flavor.  These Popchips taste like slightly burnt airpocket chips. Literally they do. Because they aren't as good as Baked Lays I can definitely see eating much less of them (which could be a benefit), but I say just use portion control-- and zip lock bag a bunch of Baked Lays.  I'm trying to think of ways to go into more detail, but there's really not much more I can say.  ****SUMMARY****  How do Popchips taste? Like slightly burnt air chips. (it's sort of a weird taste, takes ALOT of getting used to)  Would I suggest buying them? No. If you're eager to try them, I say buy a bag from your local grocery store. A week or so after I ordered these on here I saw them at m local Krogers, so they're definitely expanding.  Nutrition Information: 1 bag (.8 oz/ 23g) = 100 calories, Total Fat = 3g (5%), Sodium = 210 mg (9%), Total Carbohydrate = 16g (5%), Dietary Fiber = 1 g (4%), Sugar = 2g, Protein 1 g, Vitamin A , Vitamin C, Calcium, and Iron = 2 %.  If you buy a big bag of BBQ Popchips and big bag of BBQ Baked Lays, here are the nutrition information side-by-side:  **POP CHIPS:** Serving Size: 1oz/28g/about 19 chips, Calories= 120, Total Fat = 4.5g (6%), Sodium 280mg (11%), Total Carbohydrate 20g (6%), Dietary Fiber 1g (4%), Sugars 2g, Protein 1g  **BAKED LAYS:** Serving Size= 1oz/28g/about 19 chips, Calories = 120, Total Fat 3g (5%),  Sodium 210mg (9%), Potassium 230mg, Total Carbohydrate 22g (7%), Dietary Fiber 2g 8%, Sugars 3g, Protein 2g, Vitamin C 4%, Calcium 2%  So these two are very close, but Baked Lays wins because it virtually has not sodium, since potassium 230mg offsets the Sodium 210mg, leaving 20g of Potassium. Plus there's more Fiber and more Vitamin C. And most importantly they taste better.  I for one have to be careful about my sodium intake so the fact that Baked Lays has potassium in it is a huge benefit.  At the end of the day make a decision for yourself, but I'd strongly advise you to purchase a bag from the store first. Maybe even compare your favorite flavor in both Baked Lays and Popchips... I can almost guarantee you that Baked Lays will win hands down.  (Hopefully Amazon starts selling well-priced variety single-serve bags of Baked Lays soon. For now I found one from a seller, but the price seems a little high (but there are 40 bags instead of 20):  Smart Mix Variety Pack, 30-Count: 7-Baked Lay's Classic, 6-Baked Cheetos, 6-Baked Ruffles, 6-Baked Doritos Nachos Cheese & 5-Rold Gold Tiny Twists (Pack of 2)  )","['review', 'people', 'alot', 'product', 'review', 'time', 'popchips', 'star', 'packaging', 'point', 'version', 'lay', 'man', 'flavor', 'go-to', 'lay', 'cream', 'lay', 'lay', 'bbq', 'lay', 'bbq', 'lay', 'flavor', 'popchips', 'airpocket', 'chip', 'lay', 'benefit', 'portion', 'control', 'zip', 'lock', 'bunch', 'lay', 'way', 'popchips', 'air', 'chip', 'sort', 'alot', 'bag', 'grocery', 'store', 'week', 'm', 'krogers', 'nutrition', 'information', 'bag', 'calorie', 'sodium', 'mg', 'carbohydrate', 'fiber', 'g', 'sugar', 'protein', 'g', 'vitamin', 'c', 'calcium', 'iron', 'bag', 'popchips', 'bag', 'bbq', 'lay', 'information', 'pop', 'chip', 'size', 'chip', 'sodium', 'carbohydrate', 'fiber', 'sugar', 'lay', 'chip', 'calorie', 'sodium', 'potassium', 'carbohydrate', 'fiber', 'sugar', 'calcium', 'lay', 'win', 'potassium', 'sodium', 'leaving', 'potassium', 'fiber', 'vitamin', 'sodium', 'intake', 'fact', 'lay', 'potassium', 'benefit', 'end', 'decision', 'bag', 'store', 'flavor', 'lay', 'popchips', 'lay', 'hand', 'start', 'variety', 'single-serve', 'bag', 'lay', 'seller', 'price', 'bag', 'mix', 'variety', 'pack', 'lay', 'cheetos', 'ruffle', 'doritos', 'gold', 'twist', 'pack']",9
2832,great tuna. Nice chunky texture. You can actually taste the tuna instead of the salt.,"['tuna', 'chunky', 'texture', 'tuna', 'salt']",9
2836,I purchased this as a present but it doesn't come As shown in the picture.  It is little white bags with the flavor written on them.  Someone receiving it as a gift wouldn't even know what it was unless I explained it to them. Will be returning.,"['picture', 'bag', 'flavor', 'gift']",9
2878,"I was a little apprehensive purchasing this entire 3 lb+ can for consumption by only 2 people. However, now that we've eaten about half the can in a week, I can say that my concern was not valid :)  I LOVE castelvetrano olives, and this brand is fantastic! My plan was to follow the recommendation of another reviewer, and put the olives in a glass jar with water to reduce the brine. But, at the rate we are devouring them, I don't believe that will be necessary.  My only regret is that I didn't purchase more at the same time. I'll stock up on my next purchase.","['purchasing', 'consumption', 'people', 'week', 'concern', 'castelvetrano', 'olive', 'brand', 'plan', 'recommendation', 'reviewer', 'olive', 'glass', 'jar', 'water', 'brine', 'rate', 'regret', 'time', 'stock', 'purchase']",9
2881,"The flavor of this natural sea salt is more nuanced and a bit richer than the typical table salt we're all accustomed to, although describing such subtleties is difficult.  One noteworthy fact is that this salt contains less sodium than conventional table salt - 330mg per 1/4 teaspoon, versus 590mg per 1/4 teaspoon of conventional table salt.  Another thing to keep in mind is that this natural salt is NOT iodized.  As our thyroid glands require trace amounts of iodine, it may not be wise to entirely eliminate iodized salt from your diet.","['flavor', 'sea', 'salt', 'bit', 'salt', 'subtlety', 'fact', 'salt', 'sodium', 'salt', 'teaspoon', 'versus', 'teaspoon', 'salt', 'thing', 'mind', 'salt', 'gland', 'trace', 'amount', 'iodine', 'wise', 'salt', 'diet']",9
2885,I agree that this is agreat product.But I got it at King Arthur flour co.for $5.99 per pound.,['pound'],9
2891,I used to be able to buy this in the grocery stores but no longer.  I don't know why since it's the best pepper out there for cooking and flavoring.  It's easy to use (grind is just right) and more flavorful than bland black pepper.  I use it in salads and whenever I am adding pepper to a recipe.,"['grocery', 'store', 'pepper', 'cooking', 'grind', 'pepper', 'salad', 'pepper', 'recipe']",9
2900,"This chips are really good and it's fun getting the variety pack.  Now, are they as good as ""regular"" chips?  Probably not, but they're also not nearly as fattening and bad for you as regular chips.  Given that these are a healthier version if you want chips, I would highly recommend them!","['chip', 'variety', 'pack', 'chip', 'fattening', 'chip', 'version', 'chip']",9
2903,"I ordered this because Amazon recommended it to go along with the Redenbacker popcorn popper I got from them. Hey, only a few of these actually pop! Most of these small, unpopped kernels get thrown out of the popper. What an absolute waste of money!","['redenbacker', 'kernel', 'popper', 'waste', 'money']",9
2905,"This item is a healthy and inexpensive treat for the whole family.  Easily enjoyed while driving, watching TV, or almost anything.  With no salt it's great for restricted sodium diets.","['item', 'treat', 'family', 'tv', 'salt', 'sodium', 'diet']",9
2927,"These are really good tasting chips, they aren't too unhealthy so you can eat a fair amount. Love the flavoring.","['chip', 'flavoring']",9
2974,I bought this at a local Albertsons recently and it is not at all as advertised.  There is no cheesy flavor detectable in the product.  Even the salt flavor is off.  Avoid this product.,"['albertsons', 'cheesy', 'flavor', 'detectable', 'salt', 'flavor', 'avoid']",9
3021,"This lemon salt is ok, but the salt is not infused with the lemon, the lemon is mixed with salt granuals.  So might as well use lemon.","['salt', 'salt', 'lemon', 'lemon', 'granuals', 'lemon']",9
3026,"Wanted organic walnuts and now I have them.  Convenient that they are in 3 separate bags so I don't have to open at one time.  Good tasting, bits and halves.","['walnut', 'convenient', 'bag', 'time', 'bit', 'half']",9
3031,"While I admit that the oversalted chip is addictive, I really think this one has gone too far. Skin literally peeled off my lips and inside my mouth after eating these. I am surprised that they are still on the market.","['chip', 'lip', 'mouth', 'market']",9
3033,"This is my favorite flavor of microwave popcorn.  You don't get that creepy fake butter taste.  It tastes like the kind my dad made on the stove when I was a kid, with oil and salt.","['flavor', 'microwave', 'butter', 'kind', 'dad', 'stove', 'kid', 'oil', 'salt']",9
3037,"This is such a great product from subtle flavors and aromas for delicate dishes to smokey salts for hearty cooking, this is a great product for the chef who loves flavor and experimenting in the kitchen.  This is such a cool product!!","['flavor', 'aroma', 'dish', 'salt', 'hearty', 'cooking', 'chef', 'flavor', 'experimenting', 'kitchen']",9
3044,"I bought this because I thought it was the same as white sweet potato flour. I was disappointed but then after I baked cookies w/ it, they were actually good. Gluten-free, egg-free, dairy-free.  Will taste great though if you added eggs.  I thought I'd share my recipe  1 cup sweet potato flour 1/4 cup canola oil(or safflower) 1/8 cup honey 1/4 cup water (or any other non-dairy milk substitute) a dash of salt 1/2 TB baking powder  Optional: chocolate chip cookies, shredded coconut and or almond pieces or any other nuts.  Mix everything and roll into small balls. Flatten on cookie sheet covered with baking sheet. Bake for 10-14 minutes or til firm. They burn easily so watch.","['potato', 'flour', 'cooky', 'dairy-free', 'egg', 'share', 'potato', 'cup', 'canola', 'oil', 'cup', 'honey', 'cup', 'water', 'milk', 'substitute', 'dash', 'salt', 'tb', 'chocolate', 'chip', 'cooky', 'coconut', 'almond', 'piece', 'nut', 'roll', 'ball', 'cookie', 'sheet', 'sheet', 'bake', 'minute', 'firm']",9
3046,I have been purchasing this product for about 9 months.  The taste of the product is inconsistent from lot number to lot number. I have gotten 3 cases where the chips had no flavor at all.  Have contacted the manufacturer 2 times.  Have not received a response from my latest inquiry. I don't recommend purchasing.,"['month', 'lot', 'number', 'number', 'case', 'chip', 'flavor', 'manufacturer', 'time', 'response', 'inquiry', 'purchasing']",9
3061,I bought those chips after reading good reviews but I was very disappointed with the taste. It was nothing like what I expected (granted that I expected good old kettle cooked potato chips). I bought the 6-flavor variety pack and there were many flavors I did not care for. It was worth trying them but I am not going to purchase them again in the future.,"['chip', 'review', 'kettle', 'chip', 'variety', 'pack', 'flavor', 'future']",9
3076,"easy to use because of the pre-measured packets, the smell and flavor are just like at the theater.  very good popcorn!  on the negative side, there are two comments: 1. I only put half of the seasoning because it is way too salty; 2. too many unpopped kernels.  Otherwise, makes watching movies at home a lot of fun!","['packet', 'smell', 'flavor', 'theater', 'popcorn', 'comment', 'half', 'seasoning', 'way', 'kernel', 'movie', 'home', 'lot', 'fun']",9
