,Text,Tokens,Labelled_topic
2125,"Tastes just like regular black tea only a little weaker. Don't get it if you expect it to actually taste like raspberries. I bought 6 boxes to use in the first half of my menstrual cycle for building a good uterine lining. It's organic, good tasting, and has health benefits without the caffeine. Can't go wrong!","['taste', 'regular', 'black', 'tea', 'little', 'weaker', 'raspberry', 'box', 'half', 'menstrual', 'cycle', 'uterine', 'organic', 'tasting', 'health', 'benefit', 'caffeine', 'wrong']",0
2130,"Very delicious.  Taste was 5 stars; ingredients why I dropped one star (added sugar!) but still, I would recommend this product.","['delicious', 'star', 'ingredient', 'star', 'sugar']",0
2136,"This is my favorite tea, but I was having trouble finding it in stores. When I looked here they had 40% off and free shipping so I stocked up.","['favorite', 'tea', 'trouble', 'store', 'free', 'shipping']",0
2146,"Great tea.  Wonderful, mellow flavor.  You won't regret buying this tea.  Fantastic buy!","['tea', 'wonderful', 'mellow', 'flavor', 'tea', 'fantastic', 'buy']",0
2167,"I got this tea thinking it would be a nice tea reminiscent of the kind of hot cider drink you might get from a coffee shop.  What I got was a rather unpleasant experience.  When I first opened the box at work, my co-workers said this tea smelled like the cinnamon chewing gum ""Big Red"".  When I got to the first sip I encountered the sweet flavor of the apples before I was quickly overwhelmed by the very bitter taste of cinnamon.  It felt like two siblings who were not on good terms with each other.  Face-scrunching ensued.  I will not be finishing this box.","['tea', 'tea', 'reminiscent', 'kind', 'hot', 'cider', 'drink', 'coffee', 'shop', 'unpleasant', 'experience', 'box', 'work', 'co-worker', 'tea', 'cinnamon', 'gum', 'big', 'sip', 'sweet', 'flavor', 'apple', 'bitter', 'cinnamon', 'sibling', 'term', 'face-scrunching', 'box']",0
2173,Got this for my sister and had a bite. As some one who normally eats gummies i gotta say  i thought it tasted better then the normal sized bears. Also i dont recommend eating it in one sitting ;),"['sister', 'bite', 'gummies', 'ta', 'normal', 'sized', 'bear', 'dont']",0
2184,"Despite the plethora of positive product reviews for these snacks, I see no reason to buy them again. Read those positive reviews and compare the content in some of them to the guidelines of a non-profit consumer organization for reviews. They contain a lot of ""Wow!"" with little specifics that would have been included by a true believer. Weigh the others as you will, but the proof is still in the pudding.  The texture is their best asset (if you like that sort of texture); that's about it for me. They appear to be an extruded potato product (many of those out there) with various seasonings that do not impress me, either. The most basic of them puts 160mg of sodium into the TINY .8oz package. If you were a deer, you might eat them for that alone. The fat is reduced, that much is true. But...  Unless you are ready to trade fat for sodium, it's no deal. But wait... baked kettle chips, in a 1oz serving, up the fat to... 3G, the same as the .8 of the basic flavor. You got .2OZ free on that one. The baked kettles possess 135mg sodium, vs. 160. These chips give you 1G fiber in .8 vs. 2 in 1oz of baked kettles. This product loses again.  The only place you might 'gain' is in carbs 21 for the kettle chips, 15 for these, but remember... you have .2oz extra in the kettle's nutrition info... just about a wash.  And then, topping it all - the cost... $0.92 an oz vs $0.44 for baked kettles in subscription. Wow. These wonderful snacks cost $14.72 per pound, packed as they are. The prices will fluctuate... but think about the things you can buy for that money instead. These are microscopic bags (that does not help the environment, either - portion control aside) with product largely deriving its kick from sodium and cheap spices.  The most positive thing I can say is the product is packed very well. Lots of air in the bags to protect the chips, and they will mostly arrive intact in their tiny portions in tiny bags. You won't have many crumbs in the bottoms of these little bags, so that is a good thing.  But... bottom line... expensive junk ""health food"". ""Wow!"".","['plethora', 'positive', 'review', 'snack', 'reason', 'positive', 'review', 'content', 'guideline', 'non-profit', 'consumer', 'organization', 'review', 'lot', 'wow', 'little', 'specific', 'true', 'believer', 'proof', 'texture', 'best', 'asset', 'sort', 'texture', 'extruded', 'potato', 'various', 'seasoning', 'basic', 'put', 'sodium', 'tiny', 'package', 'deer', 'fat', 'true', 'ready', 'fat', 'sodium', 'deal', 'wait', 'kettle', 'chip', 'fat', 'basic', 'flavor', 'free', 'baked', 'kettle', 'sodium', 'chip', 'baked', 'kettle', 'place', 'carbs', 'kettle', 'chip', 'kettle', 'nutrition', 'info', 'cost', 'oz', 'v', 'baked', 'kettle', 'subscription', 'wonderful', 'snack', 'cost', 'pound', 'price', 'thing', 'money', 'microscopic', 'bag', 'environment', 'portion', 'control', 'kick', 'sodium', 'cheap', 'spice', 'positive', 'thing', 'packed', 'lot', 'air', 'bag', 'chip', 'arrive', 'intact', 'tiny', 'portion', 'tiny', 'bag', 'crumb', 'bottom', 'little', 'bag', 'thing', 'line', 'expensive', 'junk', 'health', 'food', 'wow']",0
2188,"If you like green tea that brews for 2 minutes max and you do not ""stew"" your tea by just leaving the bag in until the tea is bitter, this is the tea for you! Of course, it can be done that way, but IF you have refined tea taste, then you will like this tea. I, personally, love the taste of a good green tea. I am so glad to find this brand available online. No one sells it in my area.","['green', 'tea', 'minute', 'max', 'tea', 'bag', 'tea', 'bitter', 'tea', 'course', 'way', 'tea', 'green', 'tea', 'glad', 'brand', 'available', 'online', 'area']",0
2191,This most definitely is a green tea of superior quality. It is economical in that its yield is a bit stronger than average - one needn't double up bags to get a decent flavour.,"['green', 'tea', 'superior', 'economical', 'yield', 'stronger', 'average', 'need', 'bag', 'decent', 'flavour']",0
2207,"I wanted to learn how to use gluten in making wheat bread, and chose this brand because of the positive reviews I read on Amazon.  The quality is good and seems to work well.  I would have loved it if this product came with some recipes and tips.","['gluten', 'wheat', 'bread', 'brand', 'positive', 'review', 'recipe', 'tip']",0
2219,"We picked these up based on the glowing reviews. My fault, my mistake. I believe they are WAY over-rated. Doesn't taste morning glory at all. Instead, tastes just like any one of the other in the line ... dry, stale, dense, oatmeal ""cookie,"" like a cookie experiment gone bad by a pre-teen.  In addition, cookies arrived cracked, broken and sticking to bag, yet are dry & stale inside. What a waste. I would have never purchased these in a B&M store had I had an opportunity to examine them first.","['glowing', 'fault', 'mistake', 'way', 'over-rated', 'morning', 'glory', 'line', 'dry', 'stale', 'dense', 'oatmeal', 'cookie', 'cookie', 'experiment', 'bad', 'pre-teen', 'addition', 'cooky', 'broken', 'dry', 'stale', 'waste', 'b', 'm', 'store', 'opportunity']",0
2224,"I don't know if this product tastes exactly like the thai tea in the restaurants, nor do I know if I'm brewing the tea exactly the way they do. But, it tastes very good, and I look forward to drinking it. It's a personal treat. It is best served with regular half and half. Not milk or fat free half and half. I brew it using my coffee maker. I put the filter paper, just as if I were about to brew some coffee. I use my judgement with the amount of tea to water ratio. And i can now visualize the amount I need for a specific strength. All in all, it's a good product. Only had a problem with the shipping. I live in NYC. And will perhaps search for this product in China town next time. But until then, I have two bags to keep me busy.","['thai', 'tea', 'restaurant', 'tea', 'way', 'personal', 'treat', 'regular', 'half', 'half', 'milk', 'fat', 'free', 'half', 'half', 'coffee', 'maker', 'filter', 'paper', 'coffee', 'judgement', 'tea', 'water', 'ratio', 'specific', 'strength', 'problem', 'shipping', 'nyc', 'china', 'town', 'time', 'bag', 'busy']",0
2233,"Hands down, by far the absolute worst tasting tea I have ever had.... and I have ALLOT! I am an avid tea drinker and I just can't get it down. The benefits are supposed to be amazing so I'll keep it around to water down and sugar up but wow it's bad. So strong too, tastes like dirt (*that's been pissed on in the woods).","['hand', 'absolute', 'worst', 'tea', 'avid', 'tea', 'drinker', 'benefit', 'water', 'bad', 'strong', 'taste', 'dirt', 'wood']",0
2238,"I bought this tea to try something new (I was tired of ordinary bergamote teas), and now I've ordered it again. Great taste, nice can.","['tea', 'new', 'ordinary', 'bergamote', 'tea']",0
2250,I have used 3 of the 6 bags so far and have been pleasantly surprised at how few bad beans are in each bag.  Excellent quality.,"['bag', 'bad', 'bean', 'bag', 'excellent']",0
2258,I bought a case of these noodles and was impressed with the quality. It is greenish in color and has a hint of spinach taste to it that I really liked. It is hearty and fills you up. In summary I really liked it and would buy it again.,"['case', 'noodle', 'greenish', 'color', 'hint', 'spinach', 'hearty', 'fill', 'summary']",0
2279,"great taste, good price... Always looking for some flavor to add to my tea muixture, this works better than most of the ones I've tried","['price', 'flavor', 'tea', 'muixture', 'better', 'one']",0
2306,Great price for an excellent chip. At about 80 cents for a 2 ounce bag these are a bargain as well as a very tasty chip. Everyone I've let try these has been impressed and commented on how good they taste. I've yet to find a Kettle chip that disappointed!,"['price', 'excellent', 'chip', 'cent', 'ounce', 'bag', 'bargain', 'chip', 'kettle', 'chip']",0
2309,"I recently ordered the 16 oz., 3 Pack.  When my FedEx order arrived on December 26, 2008 there were only two 16 oz. bags contained in my order.  I would like my missing 16 oz. bag to be sent to me or at least be refunded 1/3 of my $105 charged price.","['pack', 'fedex', 'december', 'oz', 'bag', 'oz', 'bag', 'price']",0
2310,This spagetti sauce is really good.  The spinach is amazing taste to it.  You will love this and enjoy it time and time again.  Also for those (like me) whom are alergic to onions there are none in it.  Enjoy,"['spagetti', 'sauce', 'spinach', 'amazing', 'time', 'time', 'alergic', 'onion']",0
2315,The Thai Coconut Ginger Noodles are quick and easy to prepare. You will be rewarded with delicious noodles to enjoy by yourself or share as a side dish with another noodle enjoyer.,"['thai', 'coconut', 'ginger', 'noodle', 'quick', 'easy', 'delicious', 'noodle', 'share', 'dish', 'noodle', 'enjoyer']",0
2338,I love these K cups they have a nice tea taste. They are cheaper than other places. I love them cold too.,"['k', 'tea', 'cheaper', 'place']",0
2355,"I've been a fan of Hot & Spicy Maruchan Ramen for a long time. If you enjoy spice, and love ramen, you'll love this product. Too bad it's way too expensive here on Amazon. It's only $3.36 per 12 at my Walmart.","['fan', 'hot', 'spicy', 'maruchan', 'ramen', 'long', 'time', 'spice', 'ramen', 'bad', 'way', 'expensive', 'walmart']",0
2367,I found this exact same product elsewher for a much better price. It was only $11.99 per bag. Why is there such a difference? Dried Cherries 20oz. ~ Resealable Bag  Dried Cherries 20oz. ~ Resealable Bag,"['exact', 'elsewher', 'better', 'price', 'bag', 'difference', 'cherry', 'resealable', 'bag', 'cherry', 'resealable', 'bag']",0
2369,"This tea was not what I expected.  I love cinnamon tea and was very disappointed with this product.  The tea does not have a strong cinnamon flavor which I enjoy.  This tea has a stronger Rooibos flavor than cinnamon flavor.  Furthermore, I found that the product description does not give a full list of the tea's ingredients.  The ingredients listed on the box include:  Cinnamon, Licorice Root, Orange Peel, Indian Sarsaparilla, Chicory Root, Rooibos, Natural Flavors, Star Anise, Almond Extract and Locorice Extract","['tea', 'cinnamon', 'tea', 'disappointed', 'tea', 'strong', 'cinnamon', 'flavor', 'tea', 'stronger', 'rooibos', 'flavor', 'cinnamon', 'flavor', 'furthermore', 'description', 'list', 'tea', 'ingredient', 'box', 'cinnamon', 'licorice', 'root', 'orange', 'peel', 'indian', 'sarsaparilla', 'chicory', 'root', 'natural', 'flavor', 'almond', 'extract', 'locorice', 'extract']",0
2374,I usually drink green tea and have used this tea during the summer for iced tea and love the taste.  Very refreshing and prefer this over the store bran green tea.,"['green', 'tea', 'tea', 'summer', 'iced', 'tea', 'refreshing', 'store', 'bran', 'green', 'tea']",0
2376,"A warning should be placed on the item description because this product contains Monosodium Glutamate (MSG), a dangerous excitotoxin which is problematic for many people. There is no indication in the item description that this is the case. I fully agree with another reviewer that this item also is so extremely salty that it cannot be consumed. The MSG also heightens the very salty taste. This item did puff up very nicely in the microwave, but it was inedible because of the saltiness and all 18 packages had to be thrown out. For that reason, I am surprised at the many excellent reviews of this product. Amazon.com gets an A+++ for their wonderful handling of this problem.","['warning', 'item', 'description', 'monosodium', 'glutamate', 'dangerous', 'excitotoxin', 'problematic', 'people', 'indication', 'item', 'description', 'case', 'agree', 'reviewer', 'item', 'salty', 'msg', 'salty', 'item', 'microwave', 'inedible', 'saltiness', 'package', 'reason', 'excellent', 'review', 'wonderful', 'handling', 'problem']",0
2379,"I was surprised at how good this tasted.  It's sweet and you can really taste the pineapple.  It also has only 10 calories per 16oz serving (better than soda) and it mixes well in water.  The tea also doesn't have that strong instant tea after taste.  I would definately, buy this again.","['sweet', 'pineapple', 'calorie', 'better', 'soda', 'water', 'tea', 'strong', 'instant', 'tea']",0
2381,I would have given this a 5 star but the container was not completely sealed. I took off the cap and the seal was partially lifted up. I have used it several times and the flavor is great.,"['star', 'container', 'cap', 'seal', 'time', 'flavor']",0
2396,"You get 12 bags for 12.00, in each bag is about a handleful of pretzels. The taste is ok but not worth a dollar a bag..","['bag', 'bag', 'handleful', 'pretzel', 'ok', 'dollar', 'bag']",0
2402,"A friend introduced me this Good Earth Tea, which I found very flavorful the first time I tried it. I was glad to find that I could buy the tea on Amazon, and have now given it as a present to another tea lover.","['friend', 'earth', 'tea', 'flavorful', 'time', 'glad', 'tea', 'present', 'tea', 'lover']",0
2419,"Simply put, this tea is delicious.  The mango taste is smooth and not overwhelming and all the ingredients are blended well so nothing is overpowering.  I also like the fact that Numi did not pump tons of sugar into the tea to make it overly sweet, thereby cutting down on calories, carbs, and sugar.  As the label indicates, this is 'barely sweetened' but it tastes just right.  There are also little 'gems' of wisdom underneath the bottle caps.  I can't wait to try every flavor in this line of Puerh teas in the glass bottle.  I did not order the tea through Amazon, rather I got it directly through the Numi tea website, but wanted to give a review here for others.","['tea', 'delicious', 'mango', 'smooth', 'overwhelming', 'ingredient', 'fact', 'numi', 'ton', 'sugar', 'tea', 'sweet', 'calorie', 'carbs', 'sugar', 'label', 'little', 'wisdom', 'bottle', 'cap', 'flavor', 'line', 'puerh', 'tea', 'glass', 'bottle', 'tea', 'numi', 'tea', 'website', 'review']",0
2435,"Not bad.  This tea does not taste like an oolong tea.  I'm sure if they say it's oolong, then it probably is an oolong, but it really tastes more like a green tea.  It's also very mildly flavored.  I find it benefits from a longer brew time than recommended.  There's certainly no bitterness upon over brewing this tea as there would be with a black tea, and the slight floral flavor and fragrance seems to be enhanced rather than harmed by this.  The flower bloom is durable: I put an unfinished pot in the refrigerator overnight to try it as iced tea, and the flower survived perfectly well without disintegrating.  If anything, the tea benefited from the additional overnight brew.  Served cold, the flavor comes out even more if you're partial to iced tea.  The flower arrangement upon brewing is pretty--nowhere near as pretty or as perfect as the pictures that Numi shows on their website, and it's as likely to bloom lopsided as it is to flower right side up.  Some of them even bloom upside down.  Don't expect perfection and you'll be pleased with it.","['bad', 'tea', 'oolong', 'tea', 'oolong', 'green', 'tea', 'benefit', 'brew', 'time', 'bitterness', 'brewing', 'tea', 'black', 'tea', 'slight', 'floral', 'flavor', 'fragrance', 'flower', 'bloom', 'durable', 'unfinished', 'pot', 'refrigerator', 'iced', 'tea', 'flower', 'tea', 'additional', 'overnight', 'brew', 'cold', 'flavor', 'flower', 'arrangement', 'brewing', 'pretty', 'perfect', 'picture', 'show', 'website', 'likely', 'lopsided', 'right', 'perfection']",0
2443,This is for puppies the bag is super small!!!The bag didn't last more than a day. I thought it was funny when I got the bag I thought it was a gift to be honest!!!,"['puppy', 'bag', 'super', 'small', 'bag', 'funny', 'bag', 'gift', 'honest']",0
2444,"If you like black tea, this is excellent.  I bought it because I tried it at Bigby coffee and loved it.  It is worth the price.","['black', 'tea', 'excellent', 'bigby', 'coffee', 'price']",0
2455,"We found this at PF Changs, and it tastes just as great as it did there. There are 16 bags per box as listed.","['pf', 'chang', 'bag', 'box', 'listed']",0
2458,"Oberto Cocktail Pep used to be so much better than this. I had been buying them direct from the Oberto online store for many years and I couldn't get enough. No matter what size I ordered they were always excellent.  However, in the past few years the quality of their cocktail pep has sure gone down. They used to be very tight and snappy when you would bite into them, the outer casing of each sausage was almost totally smooth because they were packed so tightly, and they had a superior spicy flavor.  Nowadays they are all soft and mushy with bland, often stale, flavor. I get the impression that they are cutting corners to save a buck by not stuffing each sausage casing as tightly as they once did. I believe this allows more air to permeate the meat and causes the bad flavor that many people are complaining about.  Every year or so I get to craving those old style cocktail pep that I loved so much and I order a package hoping that they will have changed. I keep thinking, maybe I just got a bad batch last time, but every time I am disappointed all over again.","['oberto', 'cocktail', 'pep', 'better', 'direct', 'oberto', 'online', 'store', 'year', 'matter', 'size', 'excellent', 'past', 'year', 'cocktail', 'pep', 'sure', 'tight', 'snappy', 'outer', 'casing', 'sausage', 'smooth', 'superior', 'spicy', 'flavor', 'soft', 'mushy', 'bland', 'stale', 'flavor', 'impression', 'corner', 'buck', 'sausage', 'air', 'meat', 'bad', 'flavor', 'people', 'old', 'style', 'cocktail', 'pep', 'package', 'bad', 'batch', 'time', 'time']",0
2465,"I had no idea exactly how much a pound of flowers would be. Great quality and very plentiful. Arrived in an airtight bag, so I'm sure it will stay fresh for months. I use it with mint to make wanjo.","['idea', 'pound', 'flower', 'plentiful', 'airtight', 'bag', 'fresh', 'month', 'mint', 'wanjo']",0
2467,"I've been drinking peppermint tea for about 25 year. In fact my family used to grow and harvest peppermint tea from our own patch. To me, this tea tastes great, and has a good minty kick to it. I'd certainly purchase this again. I use a little mesh tea ball infuser and pack it full regardless of the size cup I use. At this moment I am drinking a 20oz cup and the strength is good. I declare this a phenomenal value!","['peppermint', 'tea', 'fact', 'family', 'peppermint', 'tea', 'patch', 'tea', 'minty', 'kick', 'purchase', 'little', 'mesh', 'tea', 'ball', 'infuser', 'regardless', 'size', 'cup', 'moment', 'cup', 'strength', 'phenomenal', 'value']",0
2470,Works great in my iced tea brewing machine that I use in my concession trailer. Tastes great! Customers cannot believe that we use Lipton tea & not some cheap off brand like almost every concession stand uses. We only serve our customers the best!!,"['work', 'iced', 'tea', 'brewing', 'machine', 'concession', 'trailer', 'customer', 'lipton', 'tea', 'cheap', 'brand', 'concession', 'customer', 'best']",0
2472,"I drink lots of tea, and I must say that this is a pretty enjoyable variety. The flavor is deep and hearty, and creates a nice dark brew. My parents thought that it was a bit 'too strong', but I think that it is right-on (although one teabag can be used to make several perfectly good cups of tea). If you're looking to try something new, I would definitely recommend that you give this a shot.  It didn't totally blow me away, so I can't give it 5 stars - some loose tea (not in bags) that I have tried has been more flavorful, so that's why this gets a solid 4.","['lot', 'tea', 'enjoyable', 'variety', 'flavor', 'deep', 'hearty', 'dark', 'parent', 'bit', 'strong', 'right-on', 'teabag', 'cup', 'tea', 'new', 'shot', 'loose', 'tea', 'bag', 'flavorful', 'solid']",0
2477,"This tastes like a tropical cocktail... all it needs is the alcohol (didn't try adding that).  The mango flavor is pungent and if you like that flavor, you will like this tea.  Very enjoyable taste.","['tropical', 'cocktail', 'alcohol', 'mango', 'flavor', 'pungent', 'flavor', 'tea', 'enjoyable']",0
2484,"Love this product, and the price was great as long as I purchased enough to qualify for free shipping.","['price', 'free', 'shipping']",0
2487,"Well, what kind of review can I write for snack bites. I was quite surprised by their taste, which is very good. I wish they were available in bigger packages, otherwise the packaging itself costs more than the bites. That's the reason for 4 stars(I mean the cellophane costs as much as the meat).","['kind', 'review', 'snack', 'bite', 'available', 'bigger', 'package', 'packaging', 'bite', 'reason', 'star', 'cellophane', 'meat']",0
2495,"This is fine. It's just not all that.  Perhaps if I had special equipment that would make it without getting little floaties in my cup, I would have given it more stars. (I used a fine mesh strainer and poured the boiling water through twice). And perhaps if I didn't get an unimaginable headache a half hour or so after drinking it...I might have gone for three stars. (Unsure whether this caused the headache--I have to try it one more time). But, the end result tasted like tea...nothing special and at 11.70 per bag--uh, I'd rather go for Celestial Seasonings if I want some caffeine-free tea-beverage-drink.  SO if you have an espresso machine and want to branch out into tea, this might be for you--otherwise go for some loose-leaf and steep the hell out of it.","['fine', 'special', 'equipment', 'little', 'floaties', 'cup', 'star', 'fine', 'mesh', 'strainer', 'boiling', 'water', 'unimaginable', 'headache', 'half', 'hour', 'star', 'unsure', 'headache', 'time', 'end', 'result', 'tea', 'special', 'bag', 'uh', 'celestial', 'seasoning', 'caffeine-free', 'tea-beverage-drink', 'espresso', 'machine', 'tea', 'loose-leaf', 'hell']",0
2502,I am giving this two stars as my family didnt mind the taste but the texture was so grainy and the biscuts fell apart easily. I was not a fan of the pancakes at all I believe they really didnt have a good flavor. Will not be wasting my money on such a tiny package either when you can but a bigger package of regular mix for less? Not fair to us with allergies in my opinion!!,"['star', 'family', 'didnt', 'texture', 'grainy', 'biscuts', 'fan', 'pancake', 'flavor', 'money', 'tiny', 'package', 'bigger', 'package', 'regular', 'mix', 'fair', 'allergy', 'opinion']",0
2512,"After reading about Yerba Mate in Eat This, Not That I had to try it.  It is a great tasting tea for any tea lover to add to their flavor selection.","['yerba', 'mate', 'eat', 'tasting', 'tea', 'tea', 'lover', 'flavor', 'selection']",0
2515,"These chips are awesome and semi-healthy.  However, you can buy them cheaper at Costco.  I got a 16 oz bag there for $5.29, which works out to 33 cents per ounce.  If you buy them through Amazon, you pay 52 cents per ounce.","['chip', 'awesome', 'semi-healthy', 'cheaper', 'costco', 'oz', 'bag', 'cent', 'ounce', 'cent', 'ounce']",0
2542,"It clearly states on the description, pack of 6!  But I only got 5!  And I cannot find how to complain about this.  I don't want to return.","['description', 'pack']",0
2545,I shared this with my daughter and her family.  We enjoy the smooth mellow taste. Good hot or cold.  We enjoy high quality speciality loose teas and this is equal to Tevanas.,"['daughter', 'family', 'smooth', 'mellow', 'hot', 'cold', 'high', 'speciality', 'loose', 'tea', 'equal']",0
2551,So we cancelled the order.  It was cancelled without any problem.  That is a positive note...,"['problem', 'positive', 'note']",0
2554,"It's tasty although they say ""a medley of oranges mingled with piquant leaves."" I also enjoy it because it's caffeine free, good for chilly nights.","['medley', 'orange', 'piquant', 'leaf', 'caffeine', 'free', 'night']",0
2561,This has been the best tasting Stevia I have tried.  I also think this is a better value than some of the others.  I really like not having to open all the packets when I make a gallon of Tea.,"['best', 'tasting', 'stevia', 'better', 'value', 'packet', 'gallon', 'tea']",0
2569,"I am usually not the biggest fan of green teas, but this is really, really good. It has a third of the caffeine as an 8 ounce coffee with lemongrass, spearmint, passion fruit, and plum flavors. I was an instant fan, and the fact that it is healthy for your immune and digestive system are added bonuses.","['biggest', 'fan', 'green', 'tea', 'caffeine', 'ounce', 'coffee', 'lemongrass', 'spearmint', 'passion', 'fruit', 'plum', 'flavor', 'instant', 'fan', 'fact', 'healthy', 'immune', 'digestive', 'bonus']",0
2570,"This is really good price for loose leaf earl grey tea! It smells wonderful and tastes great too. The quality is definitely comparable with Teavana and other more expensive loose leaf tea, but only costs 1/4 as much.","['price', 'loose', 'leaf', 'earl', 'grey', 'wonderful', 'comparable', 'teavana', 'expensive', 'loose', 'leaf', 'tea']",0
2572,"This was great, I was not expecting jam to taste this good, I will never switch back, the only reason I do not use it every day is because I dont want to run out of it.","['jam', 'reason']",0
2603,"I like these little cheese chips. They satisfy my craving for something crunchy. And who doesn't like that last little bit of crispy cheese from your toasted cheese sandwich. That's what these are like. Just beware - I didn't notice right away that one bag held four servings, not just one. They are pretty rich so it would be hard to eat the whole bag, but I could see munching on half of the bag, which would be 150 calories.","['little', 'cheese', 'chip', 'craving', 'crunchy', 'little', 'bit', 'crispy', 'cheese', 'toasted', 'cheese', 'sandwich', 'beware', 'bag', 'serving', 'pretty', 'rich', 'hard', 'bag', 'half', 'bag', 'calorie']",0
2612,"Tazo Sweet Cinnamon Spice Tea is a very tasteful tea with no unpleasant after taste. I am not sure what a person can say about tea, but this flavor is one of the best I have ever had. It makes great hot tea or iced tea. It's pleasant flavor is a treat all by itself and is excellent without any sweetener.  Some teas leave a bitter or strange after taste but this tea does not. Every cup is very special. Even if you leave the tea bag in your cup for a long time, it never gets bitter. Wonderful product! Tazo Sweet Cinnamon Spice Herbal Infusion Tea, Caffeine Free, 20-Count Tea Bags (Pack of 6)","['tazo', 'sweet', 'cinnamon', 'spice', 'tea', 'tasteful', 'tea', 'unpleasant', 'sure', 'person', 'tea', 'flavor', 'best', 'hot', 'tea', 'iced', 'tea', 'pleasant', 'flavor', 'treat', 'excellent', 'sweetener', 'tea', 'bitter', 'strange', 'tea', 'cup', 'special', 'tea', 'bag', 'cup', 'long', 'time', 'bitter', 'wonderful', 'tazo', 'sweet', 'cinnamon', 'spice', 'herbal', 'infusion', 'tea', 'caffeine', 'free', '20-count', 'tea', 'bag', 'pack']",0
2616,"I was a little worried about the other reviews that said their wrappers were broken.  I wonder if they were pushing the wrappers they suggested (both suggested the same wrappers.... hmmm) However, the wrappers arrived intact.  In fact we took two packages camping and the left overs made it home without damage.  I detected no difference from the rice wrappers we buy locally at an Asian market.  Buying in bulk saved lots of $$.  There were a couple of wrappers - out of dozens -that had a few tiny air bubble holes in them.  It didn't affect the taste or function.  That is the reason for 4 stars instead of 5.  We weren't wrapping anything that was really drippy so it wasn't a problem.  We will definitely order again.  Shipping was rapid.  A great buying experience.","['little', 'worried', 'review', 'wrapper', 'wrapper', 'wrapper', 'wrapper', 'intact', 'fact', 'package', 'left', 'over', 'home', 'damage', 'difference', 'rice', 'asian', 'market', 'buying', 'bulk', 'lot', 'couple', 'wrapper', 'dozen', 'tiny', 'air', 'bubble', 'hole', 'function', 'reason', 'star', 'drippy', 'problem', 'shipping', 'rapid', 'buying', 'experience']",0
2629,A bit pricey but has a Great taste. Love it in my tea and I use it in my deep conditioners for my hair.,"['bit', 'pricey', 'tea', 'deep', 'conditioner', 'hair']",0
2634,"I purchased these for my candy buffet at my wedding and I'm not impressed at all. I could have saved money by ordering them directly from Oriental Trading Company which is clearly where they came from. they look cheap and they're not as colorful as shown in the picture. the Oriental Trading Company information is on the back of the wrappers on the lollipops. most of the lollipop sticks are bent and two lollipops arrived broken. the box only has 12 lollipops, but in the description it says there's 16. I would have expected that if I knew they were coming from Oriental Trading Company, but that's not in the description, so I feel ripped off.","['candy', 'buffet', 'wedding', 'money', 'oriental', 'trading', 'company', 'cheap', 'colorful', 'picture', 'oriental', 'trading', 'company', 'information', 'wrapper', 'lollipop', 'lollipop', 'stick', 'bent', 'lollipop', 'box', 'lollipop', 'description', 'oriental', 'trading', 'company', 'description', 'feel']",0
2648,"I'm jealous of whoever thought of this, but the actual product turns out to be pretty unimpressive. It turns out, if you eat half a fruit roll-up, then eat asparagus, the aspragus tastes differently than you might expect.  There. That's all you need to know.  DON'T buy this product, just buy some Gushers next time you're at Wal-Mart.  2 star review because I like Gushers.","['jealous', 'thought', 'actual', 'unimpressive', 'fruit', 'roll-up', 'aspragus', 'gusher', 'time', 'wal-mart', 'star', 'review', 'gusher']",0
2649,"This oil tastes very bitter.  I ordered this because it had good reviews, so I don't know if it is old, bad, or in a contaminated tin.","['oil', 'bitter', 'review', 'old', 'bad', 'contaminated', 'tin']",0
2650,"I haven't recieved the noodles yet, but I'm very impressed with the price! With my sights set on making a soba dish, I headed to the grocery store to find that an eight-ounce package of Soba noodles was selling for $7. And my recipe called for twelve ounces! I just could not see paying $14 for a simple noodle dish. As an experiment, I bought one package of soba noodles, and one $3 package of Udon to see if the soba noodles were really necessary. The soba noodles were significantly better for this dish, so I was resigned to have to pay so much for my yummy dish.  Then I came here to and found that I can get a larger package of noodles for a little over $3 per package (after shipping)! I was very pleased. I hope they taste good! I'll be back for more, as I think I'm becoming addicted to Soba noodles!","['noodle', 'impressed', 'price', 'sight', 'soba', 'dish', 'grocery', 'store', 'eight-ounce', 'package', 'soba', 'noodle', 'recipe', 'ounce', 'simple', 'noodle', 'dish', 'experiment', 'package', 'soba', 'noodle', 'package', 'udon', 'soba', 'noodle', 'necessary', 'soba', 'noodle', 'better', 'dish', 'yummy', 'dish', 'larger', 'package', 'noodle', 'little', 'package', 'pleased', 'noodle']",0
2657,Good herbal tea. Seemingly air tight individual packages lock in freshness. You can really taste the peppermint oil but not in an overbearing way. I am happy.,"['herbal', 'tea', 'air', 'tight', 'individual', 'package', 'freshness', 'peppermint', 'oil', 'overbearing', 'way', 'happy']",0
2665,"Don't waste your money on any of the Kettle brand potato chips.  I bought a case of these, and a case of the cheddar and sour cream.  Both cases ended up in the garbage can.","['money', 'kettle', 'brand', 'potato', 'chip', 'case', 'case', 'cheddar', 'sour', 'cream', 'case', 'garbage']",0
