,Text,Tokens,Labelled_topic
3896,"These chips are a family favorite, I have a large family and we all love them similar to a healthy version of Doritos.  A little more texture and great taste.  Highly recommended.","['chip', 'family', 'favorite', 'large', 'family', 'similar', 'healthy', 'version', 'doritos', 'texture']",2
3900,When Habanero is in powder form it doesn't taste the same nor does it have the same heat. It's almost physically impossible to get a Habanero powder to taste decent. Go with Habanero flakes instead. They taste better and pack a lot more heat.,"['habanero', 'powder', 'form', 'heat', 'impossible', 'habanero', 'powder', 'decent', 'habanero', 'flake', 'better', 'lot', 'heat']",2
3903,"This pasta is truly one of the best organic whole wheat pastas out there. It does not taste as heavy or fibery as the other brands... it comes as close to ""white"" pasta as you can get. I second the other reviewer who warns not to overcook it, as it easily falls apart.","['pasta', 'best', 'organic', 'wheat', 'pasta', 'heavy', 'fibery', 'brand', 'close', 'white', 'pasta', 'reviewer']",2
3906,I started drinking this tea about 1-1/2 weeks ago and have seen my acne slowly fade away.  My co-workers even mentioned how bright my complexion was looking.,"['tea', '1-1/2', 'week', 'acne', 'co-worker', 'bright', 'complexion']",2
3911,Comes vacuum packed in a foil package (inside wooden box).  Flavor is excellent and really couldn't be better.,"['vacuum', 'foil', 'package', 'wooden', 'box', 'flavor', 'excellent', 'better']",2
3935,"the other ones are really good -- just cherries, for example  just cranberries taste like nothing and are impossible to chew on.  no sweetness.. no tartness.. no bitterness... taste like eating cotton","['one', 'cherry', 'example', 'impossible', 'sweetness', 'tartness', 'bitterness', 'cotton']",2
3947,This a a very tasty product and it makes all beat product taste good. I have been a fan of Kraft barbecue sauce for years but I just decide to try this brand Bulls's Eye. I am glad I did and I will be switching to this brand from now on.,"['beat', 'fan', 'kraft', 'barbecue', 'sauce', 'year', 'brand', 'eye', 'glad', 'brand']",2
3965,"Love this bag! Perfect size. I've been using it to make a 1/2 gallon of fresh almond milk every 2-3 days for the last 6 weeks and it works great. Super-fine mesh makes a super-smooth milk, and it rinses clean in a snap. The seams are very well sewn (unlike others I've seen, where the thread is already unraveling) so I expect it will hold up for a good long time. I bought 2 more to give to my mother and my sister.","['bag', 'perfect', 'size', 'gallon', 'fresh', 'almond', 'milk', '2-3', 'day', 'week', 'super-fine', 'mesh', 'super-smooth', 'milk', 'clean', 'snap', 'seam', 'thread', 'long', 'time', 'mother', 'sister']",2
3979,"This is a staple item at our house.  I use it in soups, barbecue, meatloaf, and anything else that we want to spice up.  Pure tasting w/o any other spices overpowering the flavor.  You ""apply"" as much heat as you desire and still maintain the integrity of your recipe.  The 2 small jars were timely and intact when delivered.","['staple', 'item', 'house', 'soup', 'meatloaf', 'pure', 'spice', 'flavor', 'heat', 'integrity', 'recipe', 'small', 'jar', 'intact']",2
4021,"While the restaurants always do it best, these curry pastes are pretty tasty. It's easy to use,  fast, and you can add the meat and veggies of your choice. For those of you scared of something spicy, you might use a little less, but for most, it's just right, and for those that like it spicier, you can add a little crushed red pepper. Since the coconut milk has to be added separately, you can also control the fat content--you can go light or go with the much yummier, creamy stuff. I find the green curry is a little sweeter than the red and panang curries, and is maybe a little less spicy.","['restaurant', 'curry', 'paste', 'easy', 'fast', 'meat', 'veggie', 'choice', 'spicy', 'little', 'spicier', 'little', 'crushed', 'red', 'pepper', 'coconut', 'milk', 'fat', 'content', 'light', 'yummier', 'creamy', 'stuff', 'green', 'curry', 'little', 'sweeter', 'red', 'panang', 'curry', 'little', 'spicy']",2
4025,"This couscous is absolutely wonderful. The couscous is large pearl and is delicious served hot or cold.  Cooks beautifully -- delicious plain with mushrooms, mint or any one of a dozen other additions. Highly recommend it.","['couscous', 'wonderful', 'couscous', 'large', 'pearl', 'delicious', 'hot', 'cold', 'cook', 'delicious', 'plain', 'mushroom', 'mint', 'dozen', 'addition']",2
4031,"I've been eating Boboli for years. What can I say? It's really the perfect pizza crust. Not too fluffy, not too flat. Great taste, great price. I like this much better than the ""crust in a can"" varieties. Boboli's been around for years now for a very good reason...they gave us a great product that has withstood the test of time and at a reasonable price to boot. I usually brush mine with melted butter with a hint of garlic for added tastiness. Pile on the Boboli sauce, a ton of cheese and your favorite toppings and you have a home run for the whole family. Highest recommendations.","['boboli', 'year', 'perfect', 'pizza', 'crust', 'fluffy', 'flat', 'price', 'better', 'crust', 'variety', 'year', 'reason', 'test', 'time', 'reasonable', 'price', 'melted', 'butter', 'hint', 'garlic', 'added', 'tastiness', 'pile', 'boboli', 'ton', 'cheese', 'favorite', 'topping', 'home', 'run', 'family', 'highest', 'recommendation']",2
4062,These work great in reducing nausea for my pregnant wife. Much better than preggie pops. These also taste good. I would buy again.,"['work', 'nausea', 'pregnant', 'wife', 'better', 'preggie', 'pop']",2
4073,"Originally I hated this cereal becaused it tasted so bland and powdery when hot or cold.  However, after eating it three times, I have strangely learned to love it and now I've been eating it for one month.  So this was an acquired taste for me that I will definitely order again when I get tired of my steel cut oatmeal.  If you are not use to eating healthy foods, however, you might dislike this cereal and never acquire a taste for it.","['cereal', 'bland', 'powdery', 'hot', 'cold', 'time', 'acquired', 'steel', 'cut', 'oatmeal', 'healthy', 'food', 'cereal']",2
4117,i've used stevia for a long time and love the natural product.  this is a good price as I normally spend around $15 for only one bottle half the size of these 4 oz ones.,"['stevia', 'long', 'time', 'natural', 'price', 'bottle', 'size', 'oz', 'one']",2
4119,"We used to raise Montmorency cherries, and these dried cherries are the real deal. As dried fruit, they're perfect: moist, chewy, and wonderfully flavorful. They make a wonderfully energizing snack at the office. Though I generally don't like added sugar on dried fruits, it's really necessary to counteract the cherries' naturally tart taste. Reconstituted, I'm guessing they'd be perfect for tart cherry pies. Certainly the flavor is everything I remember in a really good tart cherry pie, which is almost impossible to find these days.","['montmorency', 'cherry', 'cherry', 'real', 'deal', 'fruit', 'moist', 'chewy', 'flavorful', 'snack', 'office', 'sugar', 'dried', 'fruit', 'necessary', 'cherry', 'guessing', 'perfect', 'tart', 'cherry', 'flavor', 'tart', 'cherry', 'pie', 'impossible', 'day']",2
4134,"I love this balsamic vinager. it has a great flavor, on par with some of the more expensive ones i have tried.","['balsamic', 'vinager', 'flavor', 'par', 'expensive', 'one']",2
4197,Amazon pirated my personal image for their listing. It is not a stock image.  I created it and put my website name on it...LooneyStuff.com...for use on my website. I have asked them to take my image down from this listing.,"['personal', 'image', 'listing', 'stock', 'image', 'website', 'use', 'website', 'image', 'listing']",2
4203,"First of all, I just want to say that I hate lollipops. And I do mean HATE. Even dumdums seem to taste really artificial and just like colored sugar. I got these originally because I was intrigued by the organic label. I love that you can actually understand what's in these items and they have a video showing it being made. Great unique taste as well. Definitely well worth the price! My family and friends love it. The assortment is great and they actually taste like different things rather than a lot of candy that's out there.","['lollipop', 'dumdum', 'artificial', 'colored', 'sugar', 'organic', 'label', 'item', 'video', 'unique', 'price', 'family', 'friend', 'assortment', 'different', 'thing', 'lot', 'candy']",2
4210,I bought these and tried each flavor. I could not even finish any bag but the barbecue. I really liked the barbecue but all the other flavors were gross. And the texture is really like fingernails on a chalk board to me. HOw is this the #1 best-selling item? Amazed. Anywho to each his own! Godbless and enjoy. But if you are like me and enjoy barbecue just get the barbecue kind!,"['flavor', 'bag', 'barbecue', 'barbecue', 'flavor', 'gross', 'texture', 'like', 'fingernail', 'chalk', 'board', 'best-selling', 'item', 'godbless', 'enjoy', 'barbecue', 'barbecue', 'kind']",2
4234,I usually use Hellmann and bought this and will be purchasing it again.  My family and I really like it.,"['hellmann', 'family']",2
4253,"I received this Bonomo turkish taffy assorted 4 flavors it was tasty not too sweet but perfect flavors too.I shared mine with my family my son he really liked it kept asking for more,and I also took some to my parents house my brother and his family were there too that day so are my sister and her family they all ate some and liked it too ,told me where I bought it my son and my daughter told them amazon she is at their website every day looking what amazon has new stuff so she can grab some and share with everyone they were looking at me with their smile on their face so they said amazon website is your second home you are there all the time I said sure I don't want to miss a great deals.","['bonomo', 'turkish', 'taffy', 'flavor', 'sweet', 'perfect', 'flavor', 'family', 'son', 'parent', 'house', 'brother', 'family', 'sister', 'family', 'son', 'daughter', 'website', 'new', 'stuff', 'share', 'smile', 'face', 'website', 'second', 'home', 'time', 'sure', 'deal']",2
4256,"I love the taste of this tea. It didn't induce my labor (only walking seemed to get the ball rolling), and of course I can't tell you if it 'toned' any of my lady parts, but I had a very quick smooth labor so maybe it did something. I am now 7 weeks postpartum and I'm about to order more just bc I like the taste of it. I enjoy this one much better than the Milk Maid. Super Satisfied!!","['tea', 'labor', 'ball', 'rolling', 'course', 'lady', 'part', 'quick', 'smooth', 'labor', 'week', 'postpartum', 'better', 'milk', 'super']",2
4264,this curry pates really helped me cut back on time i would spend to make a good meal .will definitely buy again,"['curry', 'time', 'meal']",2
4271,traverse bay cherries are awesome tasty . the last shipment we received may have been the freshest yet . we've been eating these cherries about 6 months and they seem to reduce pain associated with gout and arthritis . try them in oatmeal or farina .,"['traverse', 'bay', 'cherry', 'awesome', 'shipment', 'freshest', 'cherry', 'month', 'pain', 'gout', 'arthritis', 'oatmeal', 'farina']",2
4278,"Went to italy this past summer and again in september. So I became addicted to expresso, and ordered about 150 worth of pods when i got back.. and i really really enjoyed this one. My father and grandfather also like it (born and raised in italy). Will be ordering again.","['past', 'summer', 'september', 'addicted', 'worth', 'pod', 'father', 'grandfather', 'italy']",2
4301,"Finding great tasting steel oats that cook as quickly as processed oatmeal is not easy to do. These oats can even be microwaved and never get gummy. I originally found these in California while visiting family and could not find them in Virginia when I returned home. You have to purchase two big bags minimum when getting them from the Internet,  and they are big bags, but I intend to share one with friends.","['steel', 'oat', 'oatmeal', 'easy', 'oat', 'gummy', 'california', 'family', 'virginia', 'home', 'big', 'bag', 'minimum', 'internet', 'big', 'bag', 'share', 'friend']",2
4315,"I really like the flavor but I don't have much choice anyways, not many pizza spices brands out there to buy. I used to buy McCourmick but they discontinued their pizza spices (I really loved their hot version). But I do like this pizza spice anyways. I just sprinkle on top of my pizza slice as I am eating it.","['flavor', 'choice', 'pizza', 'spice', 'mccourmick', 'pizza', 'spice', 'hot', 'version', 'pizza', 'spice', 'pizza', 'slice']",2
4338,"My personal preference is to stay clear of this. I did not like the smell or taste. I was attempting to make pizza crust for the first time. On my second attempt it came out better, but I did not like the taste of it. If I at least liked the taste, I would buy again and make my crust very thin.","['personal', 'preference', 'clear', 'smell', 'pizza', 'crust', 'time', 'second', 'attempt', 'crust']",2
